Normalized_Radius,Density,Pressure,Temperature,Mass_Enclosed
0.4173611049413876,3.3459770246692524,2208891919994971.0,4954083.191669356,1.6164870194982656e+33
0.41936330045705295,3.2733337399570783,2149710722707082.8,4928356.699163124,1.6212782037370365e+33
0.42136549597271833,3.2023530632644692,2092195041142984.2,4902814.945822229,1.6260104236620064e+33
0.42336769148838366,3.1329984273336025,2036296048206917.8,4877455.485823435,1.6306843268203712e+33
0.425369887004049,3.065234184307625,1981966287894941.5,4852276.178053388,1.6353005608410524e+33
0.4273720825197143,2.9990266575384656,1929162343501727.8,4827276.448158948,1.6398597699889438e+33
0.42937427803537964,2.9343394751180267,1877839984368717.8,4802454.552942247,1.6443625956148887e+33
0.43137647355104497,2.87112475461442,1827948500487755.5,4777803.136635199,1.648809671416132e+33
0.4333786690667103,2.809344354067886,1779444998026123.0,4753319.656024496,1.6532016263843316e+33
0.4353808645823756,2.749003093507227,1732318880841517.2,4729022.735451806,1.6575390791882744e+33
0.43738306009804095,2.690070239028324,1686533233664455.5,4704912.336841682,1.6618226484252185e+33
0.4393852556137063,2.6323638212715665,1641938825612885.0,4680910.050282532,1.6660529600071687e+33
0.44138745112937167,2.575843365404941,1598491282457562.5,4657009.176895346,1.670230628864945e+33
0.443389646645037,2.521040929350096,1556570681407995.2,4633494.382179232,1.6743562285682895e+33
0.4453918421607023,2.467957708601701,1516165089185377.8,4610379.857498558,1.6784303640839923e+33
0.44739403767636765,2.414467829728859,1475690729410031.5,4586596.283975087,1.6824537712488304e+33
0.44939623319203303,2.3604165100954564,1435021784785975.0,4562078.041968565,1.6864270553404323e+33
0.45139842870769836,2.3135695039993323,1399890028665169.8,4540792.98809848,1.6903503037463647e+33
0.45340062422336364,2.2794491779369843,1374368901464615.5,4525565.005427627,1.6942237155740573e+33
0.45540281973902896,2.2506318765835407,1352960199315620.2,4512620.143088325,1.6980482194699746e+33
0.4574050152546943,2.216990647203301,1328167034771491.2,4496806.736840597,1.7018248964178028e+33
0.4594072107703597,2.168398805063857,1292492718121567.2,4472973.260016694,1.7055548273903277e+33
0.461409406286025,2.1011319348014883,1243164230612670.5,4439254.617367931,1.7092388329691782e+33
0.46341160180169033,2.0344587284929374,1194373143365662.2,4405588.601942816,1.712876798567042e+33
0.46541379731735566,1.9870513901405942,1159877581308043.0,4381594.050132239,1.7164685919859578e+33
0.467415992833021,1.9558135962255014,1137399736564022.0,4365667.239693997,1.720014808050587e+33
0.46941818834868637,1.9325041580725542,1120871801596827.4,4353552.061777856,1.72351621341317e+33
0.4714203838643517,1.9088818870066486,1104225968869688.5,4340992.40753358,1.7269735747259453e+33
0.47342257938001703,1.878301505951771,1082574394045652.2,4324540.197705761,1.7303876270461438e+33
0.4754247748956823,1.8410753887331035,1056173485154422.2,4304270.096931476,1.7337589676871246e+33
0.47742697041134763,1.7994114956481728,1026681182917561.0,4281216.528502404,1.7370881564344334e+33
0.479429165927013,1.7555178281087136,995755458455088.2,4256413.93652685,1.7403757530728026e+33
0.48143136144267834,1.711550384684116,964996219412140.5,4230925.9751005685,1.7436222882702938e+33
0.48343355695834367,1.6693911465107196,935697420843111.6,4205970.213863514,1.7468281392711377e+33
0.485435752474009,1.630832164413721,909052606630103.6,4182814.736295676,1.7499936329671032e+33
0.4874379479896743,1.59730109904766,886006662237462.0,4162485.7309231646,1.7531191212087868e+33
0.4894401435053397,1.5679427304937312,865946788549452.4,4144493.523344712,1.7562051124208395e+33
0.49144233902100504,1.541019545398326,847658168589860.9,4127762.584636259,1.7592521755410487e+33
0.49344453453667037,1.5147921321871558,829924690164003.8,4111216.1254300806,1.7622608796373924e+33
0.4954467300523357,1.4876445439696286,811618855945883.5,4093845.00993589,1.7652317902471358e+33
0.4974489255680009,1.4589872490179516,792349862230274.6,4075202.535729931,1.7681654435552058e+33
0.4994511210836663,1.428739458754006,772092047845460.0,4055120.7707464276,1.7710623611980294e+33
0.5014533165993316,1.3968240339849236,750822370909587.2,4033433.782632886,1.773923064707671e+33
0.503455512114997,1.363283785677235,728594594681506.0,4010074.5074865166,1.7767480658461006e+33
0.5054577076306623,1.329581813298488,706371905623027.6,3986146.5486460724,1.779537760690943e+33
0.5074599031463276,1.298109966019712,685712176789207.1,3963519.0277606254,1.782292469671952e+33
0.509462098661993,1.2710175185208865,668015007780217.5,3943871.989935495,1.7850125220804974e+33
0.5114642941776583,1.2470563794395142,652465870926742.8,3926227.9355963953,1.787698380788282e+33
0.5134664896933236,1.2225854857888452,636690693999908.4,3907737.4947467884,1.7903506027557694e+33
0.515468685208989,1.1941029353392383,618405521376595.6,3885661.6486706138,1.792969742240379e+33
0.5174708807246543,1.1627739140140028,598353786780069.2,3860949.0273404755,1.7955562383120592e+33
0.5194730762403197,1.1344932235850373,580346484419239.8,3838288.0902282414,1.7981104089901285e+33
0.521475271755985,1.111757898630737,565978916338065.1,3819765.9424471413,1.8006325264045236e+33
0.5234774672716503,1.0929011866256666,554132530428989.06,3804272.930643081,1.80312281845735e+33
0.5254796627873157,1.0763028615468768,543743619067094.44,3790601.183736521,1.8055816230134942e+33
0.527481858302981,1.0607495016229778,534049673738323.7,3777658.210233957,1.8080094432232838e+33
0.5294840538186464,1.0450601781465678,524312243892481.1,3764360.7344656107,1.8104067954390516e+33
0.5314862493343115,1.0280570533523608,513794814137684.5,3749628.2826665663,1.8127741957541013e+33
0.5334884448499769,1.0091397176696344,502122381827824.5,3732903.8133486877,1.8151121118720447e+33
0.5354906403656423,0.9889597976402787,489703811500867.3,3714765.241922722,1.817420906573242e+33
0.5374928358813076,0.9683328443621362,477050596587652.06,3695939.0795977344,1.819700928900832e+33
0.539495031396973,0.9480743751684307,464674209260359.25,3677151.8078109943,1.8219525278983896e+33
0.5414972269126382,0.9287936980831748,452956289528981.1,3658948.0839133332,1.8241760552728047e+33
0.5434994224283036,0.9104063057542784,441841641885351.0,3641260.7968179635,1.826371871692002e+33
0.545501617943969,0.8926819262210024,431183295457795.8,3623894.3081814754,1.82854033970654e+33
0.5475038134596343,0.8753902875226087,420834279374642.44,3606652.979660459,1.8306818218669785e+33
0.5495060089752997,0.8583350429807738,410668981044024.1,3589370.835542414,1.8327966776730013e+33
0.5515082044909649,0.841504450860022,400678009280124.94,3572043.309774355,1.8348852500229024e+33
0.5535104000066303,0.8249492577214551,390891313543039.56,3554720.473056345,1.8369478761954468e+33
0.5555125955222957,0.808720259803892,381338874568374.75,3537452.43952425,1.8389848934649337e+33
0.557514791037961,0.7928634820834967,372047696548128.25,3520285.2013321156,1.8409966379879568e+33
0.5595169865536264,0.7773808765383345,363017288813856.3,3503226.6751579507,1.842983435596674e+33
0.5615191820692916,0.7622505761420911,354232301254155.44,3486264.2000025115,1.8449456065434608e+33
0.563521377584957,0.7474504808087884,345677238363772.0,3469384.913522011,1.846883471026096e+33
0.5655235731006224,0.73295893764954,337336904531632.5,3452576.1498565013,1.8487973488143752e+33
0.5675257686162877,0.7187620895070282,329201332030695.9,3435828.6683365786,1.8506875522173157e+33
0.5695279641319531,0.7048527006565262,321264993523050.5,3419136.1375346556,1.852554387206996e+33
0.5715301596476183,0.6912237457464055,313522502748777.44,3402492.318454236,1.8543981595541625e+33
0.5735323551632837,0.6778683724341806,305968564948056.56,3385891.332697631,1.8562191748198565e+33
0.575534550678949,0.6647868428761504,298601648037040.44,3369342.1304463013,1.8580177299416592e+33
0.5775367461946143,0.651988892631653,291425230171824.6,3352873.407068409,1.8597941103744707e+33
0.5795389417102796,0.639484914210279,284443136952647.5,3336515.2271977686,1.8615486007769034e+33
0.5815411372259449,0.6272851568080224,277659118619999.5,3320297.3904707716,1.8632814857955286e+33
0.5835433327416103,0.6153756614922791,271064195858198.75,3304204.933906155,1.8649930480429442e+33
0.5855455282572757,0.6036912144965464,264622437607461.25,3288128.120549389,1.866683565825301e+33
0.587547723772941,0.5921600749993878,258294480633884.94,3271945.1444393173,1.8683533169003447e+33
0.5895499192886063,0.5807105084831697,252040965032176.12,3255534.211009059,1.870002579025103e+33
0.5915521148042716,0.569331669761995,245854682402425.88,3238883.5845897,1.871631623008819e+33
0.593554310319937,0.5582228903750197,239839404345893.3,3222361.428881875,1.873240695678505e+33
0.5955565058356024,0.5476288179073118,234122830778578.1,3206417.8174040946,1.8748300386903804e+33
0.5975587013512677,0.5377940999439387,228832661616479.94,3191502.823674872,1.8763998937006653e+33
0.599560896866933,0.5288268104367946,224024652325823.44,3177819.542615881,1.8779505095782036e+33
0.6015630923825983,0.5200607075914534,219346663239442.5,3164170.80313776,1.879482176084418e+33
0.6035652878982637,0.5105569908505769,214302975803284.56,3148866.541202075,1.8809951973749012e+33
0.6055674834139291,0.49937655654882723,208397711791640.7,3130216.1446324643,1.8824898776212506e+33
0.6075696789295943,0.48585847872280613,201282008788987.56,3107025.2883436326,1.8839665097394518e+33
0.6095718744452597,0.4719539700095272,193987509251251.56,3082759.8722015503,1.885425280953247e+33
0.611574069960925,0.46080729504084683,188175816146697.38,3063022.580864934,1.886866320493108e+33
0.6135762654765904,0.4526773252967048,183976739481651.12,3048369.7920989436,1.8882897556001415e+33
0.6155784609922558,0.4459353256314777,180518290245421.03,3036053.3431717795,1.8896957163899585e+33
0.617580656507921,0.439757634971948,177360181168448.88,3024685.8291988047,1.8910843943099795e+33
0.6195828520235864,0.43399962801580055,174426087708519.94,3014029.2610224085,1.892456030362775e+33
0.6215850475392516,0.428536093678731,171650091331525.44,3003878.5122713945,1.8938108669677382e+33
0.623587243054917,0.42324182087643325,168966273503356.1,2994028.4565745667,1.895149146544265e+33
0.6255894385705824,0.41799029778379015,166308133512913.28,2984268.622893066,1.8964711118253917e+33
0.6275916340862476,0.4126089127675263,163588537601157.6,2974199.118781701,1.897777016660016e+33
0.629593829601913,0.40686763186804487,160694651303142.28,2963184.1068262868,1.8990671287430513e+33
0.6315960251175783,0.4005328215857241,157512029095548.2,2950572.959313911,1.9003417166373527e+33
0.6335982206332437,0.3933708484209411,153926225455055.47,2935715.048531661,1.901601048905776e+33
0.635600416148909,0.38514807887407354,149822794858344.8,2917959.7467666245,1.902845394111177e+33
0.6376026116645743,0.37563490223696566,145089295319251.8,2896666.4611983006,1.904075020272484e+33
0.6396048071802397,0.3650814477650141,139852217654806.52,2872391.3150079427,1.9052901305424725e+33
0.641607002695905,0.35466582020337545,134700227614104.3,2848005.275255161,1.9064908026013563e+33
0.6436091982115704,0.3456666591596223,130272041081198.2,2826630.6710753064,1.9076771001228063e+33
0.6456113937272357,0.33870448098334466,126876124958744.3,2809816.3968592486,1.908849126883854e+33
0.647613589242901,0.3331295525007828,124183529668340.03,2796074.446675661,1.9100070640653788e+33
0.6496157847585664,0.32814766160268993,121792807996955.58,2783571.3328642277,1.9111511016790452e+33
0.6516179802742318,0.3231582910226579,119401034105389.36,2770903.2651085546,1.912281432174839e+33
0.6536201757898971,0.318072646996004,116965566329647.77,2757801.672937513,1.9133982544445641e+33
0.6556223713055624,0.31288546615732743,114486250093018.89,2744183.291746574,1.9145017684315462e+33
0.6576245668212277,0.3075914972977364,111962936156789.22,2729964.9041404123,1.9155921740736773e+33
0.6596267623368931,0.30220183193807837,109402651476088.9,2715126.758907006,1.916669664006086e+33
0.6616289578525585,0.2967761892035304,106833775688273.83,2699837.9477326344,1.917734409134606e+33
0.6636311533682238,0.2913832917265135,104288641926491.94,2684302.526979016,1.9187865763418464e+33
0.665633348883889,0.2860918511979823,101799578102153.66,2668724.520713903,1.9198263325105274e+33
0.6676355443995543,0.2809512140798175,99389670208076.78,2653250.796129358,1.9208538447206702e+33
0.6696377399152197,0.27595148159755617,97053729867113.55,2637853.3568722634,1.9218692806559103e+33
0.6716399354308851,0.27107146419057127,94781180254286.47,2622470.8815997103,1.9228728081149188e+33
