star_id,radius_fraction,beta,density_g_cm3,temperature_k,mean_molecular_weight,grad_ad,grad_rad,epsilon_erg_g_s,delta_n_rad,delta_n_mu,delta_n_conv,delta_n_nuc_global,delta_n_deg
mesa_model_0050_profile_02,0.26404841712807825,1.0,0.00037812855040042016,246626.47276170013,0.6215634676487864,0.39464257461456514,515.1050118945317,2.447018441775147e-21,0.0,0.0003900618542776561,909.1245864518025,0.10787184807084374,0.001505932226948043
mesa_model_0050_profile_02,0.2660482855597954,1.0,0.0003763386120776603,245860.25786037088,0.621568930312328,0.394622950229814,526.6062187558937,2.307826896172163e-21,0.0,0.0003934102489884634,926.9133669597189,0.10787184807084374,0.0015058544348509775
mesa_model_0050_profile_02,0.2680481539915126,1.0,0.00037454291461301353,245090.38256594804,0.6215744139700449,0.3946030437878406,538.2635168561208,2.1754145362357156e-21,0.0,0.00039254115055663757,944.8659465012408,0.10787184807084374,0.0015057756156130443
mesa_model_0050_profile_02,0.27004802242322984,1.0,0.0003727416048036908,244316.88848096912,0.6215798580320321,0.3945828614201086,550.0837862297,2.049523834012981e-21,0.0,0.00038732223375598197,962.9921305230607,0.10787184807084374,0.0015056957718621751
mesa_model_0050_profile_02,0.272047890854947,1.0,0.0003709348297372796,243539.8172389571,0.6215852019390853,0.3945624092580397,562.0738750298551,1.9299002376671992e-21,0.0,0.0003778111002203357,981.3015366847375,0.10787184807084374,0.0015056149076371277
mesa_model_0050_profile_02,0.2740477592866642,1.0,0.0003691227371996862,242759.21055935347,0.6215903865205885,0.3945416933211206,574.2405360846348,1.8162980224969813e-21,0.0,0.00036403845656289173,999.8034850865916,0.10787184807084374,0.0015055330292143888
mesa_model_0050_profile_02,0.27604762771838137,1.0,0.0003673054752881763,241975.11018814813,0.6215953519138981,0.3945207195809858,586.5904854403819,1.7084744867489898e-21,0.0,0.0003456644282273725,1018.507102275686,0.10787184807084374,0.0015054501445021713
mesa_model_0050_profile_02,0.27804749615009855,1.0,0.0003654831933843342,241187.55792657819,0.6216000293523584,0.3944994938213756,599.1303138192327,1.6061951863823404e-21,0.0,0.0003222789129358927,1037.4211687124168,0.10787184807084374,0.0015053662655975797
mesa_model_0050_profile_02,0.2800473645818157,1.0,0.0003636560413876953,240396.5956066989,0.6216043472942044,0.3944780216628423,611.8665489340721,1.5092302544300064e-21,0.0,0.0002951901603068954,1056.554229451209,0.10787184807084374,0.0015052814069549912
mesa_model_0050_profile_02,0.2820472330135329,1.0,0.0003618241661054821,239602.26510928175,0.6216082730022311,0.394456307317538,624.8057548447297,1.417356483553114e-21,0.0,0.00026714262740961005,1075.9147668541152,0.10787184807084374,0.001505195575345509
mesa_model_0050_profile_02,0.2840471014452501,1.0,0.0003599877113345952,238804.60836220943,0.6216118114633989,0.3944343536351433,637.9545340671963,1.330357081999496e-21,0.0,0.00024080365476056095,1095.5112033426706,0.10787184807084374,0.0015051087699285127
mesa_model_0050_profile_02,0.28604696987696726,1.0,0.0003581468178274636,238003.667341229,0.6216150044546287,0.39441216243011123,651.3196954928264,1.2480203871448948e-21,0.0,0.00021950789939266687,1115.3521882018324,0.10787184807084374,0.0015050209819833962
mesa_model_0050_profile_02,0.28804683830868444,1.0,0.00035630162166412963,237199.48409565198,0.6216179501331808,0.3943897339496571,664.9083763184743,1.1701425330657032e-21,0.0,0.00020534033712399702,1135.4468009686866,0.10787184807084374,0.0015049321899855742
mesa_model_0050_profile_02,0.2900467067404016,1.0,0.00035445225885662667,236392.1007088902,0.6216207491815335,0.3943670683471365,678.7280618383124,1.0965237801064042e-21,0.0,0.00019815513258000642,1155.8045772741314,0.10787184807084374,0.0015048423725849038
mesa_model_0050_profile_02,0.2920465751721188,1.0,0.0003525988662855848,235581.55933251083,0.6216234960241859,0.3943441658912317,692.787026874497,1.0269728807873622e-21,0.0,0.00019774837678367135,1176.4362505183726,0.10787184807084374,0.0015047515110791583
mesa_model_0050_profile_02,0.2940464436038359,1.0,0.00035074158104589907,234767.90214415,0.6216262858754114,0.39432102677501485,707.0937865403015,9.61302277084875e-22,0.0,0.0002043610559789737,1197.3528023581014,0.10787184807084374,0.0015046595879056616
mesa_model_0050_profile_02,0.2960463120355531,1.0,0.0003488805405254676,233951.17137746658,0.6216292201654994,0.394297650859129,721.6572847553447,8.99332965968862e-22,0.0,0.0002182397476802451,1218.5657754346942,0.10787184807084374,0.001504566586727076
mesa_model_0050_profile_02,0.29804618046727027,1.0,0.0003470158824376864,233131.40928672673,0.6216324013665081,0.3942740378170516,736.4866500829474,8.408896043723371e-22,0.0,0.00023935147164666512,1240.0868517451242,0.10787184807084374,0.0015044724928105005
mesa_model_0050_profile_02,0.30004604889898745,1.0,0.0003451477457204984,232308.6581643969,0.621635930330476,0.39425018679018503,751.5914301498965,7.858050977719568e-22,0.0,0.00026761690403316477,1261.9282420106751,0.10787184807084374,0.0015043772955911589
mesa_model_0050_profile_02,0.3020459173307046,1.0,0.00034327626993707085,231482.96031731574,0.6216399076291265,0.3942260967381095,766.9813819940173,7.339161537111387e-22,0.0,0.00030305389378312814,1284.1023244328392,0.10787184807084374,0.0015042809872123162
mesa_model_0050_profile_02,0.3040457857624218,1.0,0.0003414015961532424,230654.35807012938,0.6216444349436648,0.394201766476386,782.6667511085667,6.850672824992425e-22,0.0,0.0003456045299273728,1306.622105752804,0.10787184807084374,0.0015041835651763938
mesa_model_0050_profile_02,0.30604565419413904,1.0,0.00033952386629671003,229822.8937534571,0.6216496115852301,0.3941771943886558,798.6580492808055,6.391069205876171e-22,0.0,0.0003945568818092724,1329.5008395220389,0.10787184807084374,0.0015040850306996334
mesa_model_0050_profile_02,0.3080455226258562,1.0,0.00033764322437330124,228988.6096961231,0.6216555196647189,0.39415237648258783,814.9663774437981,5.958908735143935e-22,0.0,0.0004485031730173984,1352.7525558718744,0.10787184807084374,0.0015039853925002328
mesa_model_0050_profile_02,0.3100453910575734,1.0,0.0003357598148415899,228151.54823044868,0.6216622192452009,0.39412730577143745,831.6031820479559,5.552788936467962e-22,0.0,0.0005031937295706613,1376.3916439537152,0.10787184807084374,0.0015038846621408563
mesa_model_0050_profile_02,0.31204525948929057,1.0,0.00033387377999145575,227311.75171502514,0.6216696736005405,0.3941019622190582,848.5806564898713,5.17137726831535e-22,0.0,0.0005539177985727768,1400.4335064593847,0.10787184807084374,0.0015037828461098464
mesa_model_0050_profile_02,0.31404512792100775,1.0,0.000331985260563762,226469.26252888778,0.6216778098367503,0.39407632094049544,865.9114312335042,4.8133797429125585e-22,0.0,0.0005996625347439219,1424.894031530869,0.10787184807084374,0.001503679947614013
mesa_model_0050_profile_02,0.3160449963527249,1.0,0.0003300943931892366,225624.1231106271,0.6216865622688247,0.39405035818152473,883.6089963437132,4.477569180233155e-22,0.0,0.0006407686393532229,1449.790275846869,0.10787184807084374,0.0015035759584726394
mesa_model_0050_profile_02,0.3180448647844421,1.0,0.0003282013121570188,224776.37593388578,0.6216958674478513,0.39402405062664336,901.6872020264019,4.1627553031264544e-22,0.0,0.0006772540612870087,1475.1396265327915,0.10787184807084374,0.0015034708643851312
mesa_model_0050_profile_02,0.3200447332161593,1.0,0.00032630614748016345,223926.06353979785,0.6217056600489208,0.3939973751032109,920.1601541387549,3.867811678522158e-22,0.0,0.0007090638683766807,1500.9596220023436,0.10787184807084374,0.001503364638620704
mesa_model_0050_profile_02,0.32204460164787646,1.0,0.0003244090265997146,223073.22851096562,0.6217158748889348,0.39397030872893324,939.0420206029296,3.5916469989661235e-22,0.0,0.0007363092112988878,1527.2676308391574,0.10787184807084374,0.0015032572471257609
mesa_model_0050_profile_02,0.32404447007959364,1.0,0.0003225100720589541,222217.91351070476,0.6217264495918701,0.3939428295825097,958.3469053019777,3.3332303221205495e-22,0.0,0.0007591621166834892,1554.0806457284423,0.10787184807084374,0.0015031486408434158
mesa_model_0050_profile_02,0.3260443385113108,1.0,0.0003206094038497252,221360.16125238416,0.6217373236695124,0.39391491637435094,978.0890745651024,3.091564740664301e-22,0.0,0.0007778186853841539,1581.4156513328355,0.10787184807084374,0.0015030387628426993
mesa_model_0050_profile_02,0.328044206943028,1.0,0.00031870713803999724,220500.01453699067,0.6217484401066723,0.3938865489612641,998.2833070176371,2.865709009966415e-22,0.0,0.0007925140242051031,1609.2901845940587,0.10787184807084374,0.0015029275435403545
mesa_model_0050_profile_02,0.33004407537474517,1.0,0.0003168033866424446,219637.51623397093,0.6217597449075067,0.3938577081167821,1018.944666920788,2.6547561271903544e-22,0.0,0.0008035337645033994,1637.721957993304,0.10787184807084374,0.0015028149000682657
mesa_model_0050_profile_02,0.33204394380646235,1.0,0.0003148982552194399,218772.7093187598,0.6217711889898447,0.3938283760577066,1040.0886049643211,2.457848517374533e-22,0.0,0.0008112360442138017,1666.7290142758025,0.10787184807084374,0.0015027007280255637
mesa_model_0050_profile_02,0.3340438122381795,1.0,0.00031299185963347637,217905.63678686737,0.6217827282823345,0.39379853586597685,1061.7305072966142,2.274164495898986e-22,0.0,0.0008160108566785055,1696.3289963951652,0.10787184807084374,0.0015025849550618449
mesa_model_0050_profile_02,0.3360436806698967,1.0,0.00031108433089977567,217036.34164183398,0.6217943244117271,0.39376817155750127,1083.8856378577943,2.1029245414579913e-22,0.0,0.000817947210515451,1726.5390571703178,0.10787184807084374,0.0015024675575779371
mesa_model_0050_profile_02,0.3380435491016139,1.0,0.00030917580717147817,216164.86685399702,0.6218059355730008,0.3937372673285785,1106.5696953315833,1.9433872378028083e-22,0.0,0.0008167921566339635,1757.3767470464065,0.10787184807084374,0.0015023485365576342
mesa_model_0050_profile_02,0.34004341753333106,1.0,0.0003072664318603747,215291.25535797921,0.6218175159590328,0.3937058075156874,1129.7988018719961,1.7948456884438815e-22,0.0,0.0008121872435120966,1788.8599858059704,0.10787184807084374,0.001502227912236404
mesa_model_0050_profile_02,0.34204328596504824,1.0,0.000305356349211181,214415.55002840026,0.6218290133589646,0.3936737768131642,1153.5894826980414,1.656632722018765e-22,0.0,0.0008037258075077032,1821.0070201840547,0.10787184807084374,0.0015021057103747951
mesa_model_0050_profile_02,0.3440431543967654,1.0,0.0003034457043212417,213537.79368864698,0.621840370165112,0.39364116016058687,1177.9585714608609,1.5281097091760909e-22,0.0,0.0007908873838636754,1853.8362652152962,0.10787184807084374,0.0015019819624548637
mesa_model_0050_profile_02,0.3460430228284826,1.0,0.0003015346445195964,212658.02906878263,0.6218515191168533,0.3936079427881251,1202.9233828826868,1.4086772273976856e-22,0.0,0.0007731592254484367,1887.3665677882593,0.10787184807084374,0.0015018567107574308
mesa_model_0050_profile_02,0.34804289126019977,1.0,0.0002996233177026668,211776.2988255062,0.6218623876866952,0.3935741102367241,1228.5009246701504,1.297761690028171e-22,0.0,0.000750139290222701,1921.6159619835303,0.10787184807084374,0.0015017300030177175
mesa_model_0050_profile_02,0.35004275969191695,1.0,0.00029771187177612507,210892.64550727158,0.6218728968553405,0.3935396485277326,1254.707221990223,1.1948235502707033e-22,0.0,0.000720910062939967,1956.600622693147,0.10787184807084374,0.00150160189098936
mesa_model_0050_profile_02,0.3520426281236342,1.0,0.00029580045691457137,210007.11154916033,0.6218829476683196,0.3935045431001012,1281.5572045445253,1.099351764803236e-22,0.0,0.0006842622448639628,1992.3347135911783,0.10787184807084374,0.0015014724382722367
mesa_model_0050_profile_02,0.35404249655535136,1.0,0.0002938892241238669,209119.73926894236,0.6218924261749309,0.3934687791166548,1309.0648617875238,1.0108638722284598e-22,0.0,0.0006415009931656143,2028.830654057139,0.10787184807084374,0.00150134171583989
mesa_model_0050_profile_02,0.35604236498706854,1.0,0.0002919783098181144,208230.5709014711,0.6219012699401103,0.3934323455384744,1337.2451849799045,9.288987846581385e-23,0.0,0.0005963542672219142,2066.102143174365,0.10787184807084374,0.0015012097491788488
mesa_model_0050_profile_02,0.3580422334187857,1.0,0.0002900678367714758,207339.6486426654,0.621909471288963,0.39339523362240225,1366.113742965572,8.530224493983107e-23,0.0,0.0005541473268617272,2104.163482090852,0.10787184807084374,0.001501076519792648
mesa_model_0050_profile_02,0.3600421018505029,1.0,0.0002881579065777825,206447.01469419722,0.6219171198154003,0.39335743558040615,1395.6861954703859,7.828589479700838e-23,0.0,0.0005188215808105656,2143.028812636322,0.10787184807084374,0.0015009419372752318
mesa_model_0050_profile_02,0.36204197028222007,1.0,0.0002862486179676197,205552.71125758917,0.621924321320981,0.39331893987122707,1425.9783087842363,7.179918961469546e-23,0.0,0.0004906873580696401,2182.712139159246,0.10787184807084374,0.0015008059010376265
mesa_model_0050_profile_02,0.36404183871393725,1.0,0.0002843400723554518,204656.78053362275,0.6219311747923432,0.3932797287044254,1457.0059896424668,6.579628465764837e-23,0.0,0.00046998540301874584,2223.227377686397,0.10787184807084374,0.0015006683195186122
mesa_model_0050_profile_02,0.3660417071456544,1.0,0.0002824323705479255,203759.26473963194,0.6219377932290591,0.39323977992435405,1488.785270702293,6.027209836449576e-23,0.0,0.00045762365904356277,2264.588330451737,0.10787184807084374,0.001500529098726054
mesa_model_0050_profile_02,0.3680415755773716,1.0,0.0002805256131971771,202860.20610999508,0.6219443021356644,0.39319906770448065,1521.3322587696425,5.520128071625436e-23,0.0,0.0004544667203827229,2306.8086043489698,0.10787184807084374,0.0015003881437971344
mesa_model_0050_profile_02,0.3700414440090888,1.0,0.0002786199022948447,201959.64690406708,0.6219508398778387,0.3931575615230981,1554.6630765397267,5.0399792238146807e-23,0.0,0.00046143638510281126,2349.9015210710872,0.10787184807084374,0.0015002453643030934
mesa_model_0050_profile_02,0.37204131244080596,1.0,0.00027671534086972423,201057.62940355646,0.6219575590708255,0.3931152277466725,1588.7940871889741,4.604524567494625e-23,0.0,0.00047957960322010906,2393.8804552092492,0.10787184807084374,0.0015001006733580892
mesa_model_0050_profile_02,0.37404118087252314,1.0,0.00027481203329191565,200154.19591453942,0.6219646289046497,0.39307202943340275,1623.7425555188634,4.281067303814612e-23,0.0,0.0005098943358904666,2438.7598217189834,0.10787184807084374,0.0014999539888637342
mesa_model_0050_profile_02,0.3760410493042403,1.0,0.0002729100870105368,199249.3887623309,0.6219722315680661,0.3930279246839627,1659.5304863078788,4.112813707485192e-23,0.0,0.0005517971502487973,2484.560802222739,0.10787184807084374,0.0014998052401114716
mesa_model_0050_profile_02,0.3780409177359575,1.0,0.0002710096159226029,198343.25027430188,0.6219805205813415,0.3929828623695117,1696.1843088117073,4.08365048200317e-23,0.0,0.0006013618548534835,2531.3107603170574,0.10787184807084374,0.0014996543807669666
mesa_model_0050_profile_02,0.3800407861676746,1.0,0.0002691107459263075,197435.82276251714,0.6219895660666543,0.3929367747684458,1733.7357379268742,4.0720525531339093e-23,0.0,0.0006552793275664202,2579.0444167300325,0.10787184807084374,0.001499501410509589
mesa_model_0050_profile_02,0.3820406545993918,1.0,0.0002672136027978547,196527.1485422181,0.6219994262339201,0.39288959523330813,1772.2181548325784,4.0370299264651095e-23,0.0,0.0007130769454571817,2627.7983545687894,0.10787184807084374,0.0014993463311806538
mesa_model_0050_profile_02,0.38404052303110897,1.0,0.00026531831035501465,195617.26993074553,0.6220101578701112,0.39284126043455725,1811.6659990325973,4.006963535724603e-23,0.0,0.0007744470117507733,2677.6100805819187,0.10787184807084374,0.0014991891399776434
mesa_model_0050_profile_02,0.38604039146282615,1.0,0.0002634249907111631,194706.22923619405,0.6220218106695933,0.39279170891796095,1852.1150782621876,3.9794362630416937e-23,0.0,0.0008389178620739719,2728.518456412334,0.10787184807084374,0.0014990298303684628
mesa_model_0050_profile_02,0.3880402598945433,1.0,0.00026153376418425276,193794.0687531268,0.6220344281007585,0.3927408809133018,1893.6023911026211,3.95010956328377e-23,0.0,0.0009060062539273016,2780.5634052355645,0.10787184807084374,0.0014988683916707676
mesa_model_0050_profile_02,0.3900401283262605,1.0,0.0002596447490648359,192880.83075935717,0.6220480461763432,0.3926887181827735,1936.1661584961355,3.921047594329568e-23,0.0,0.0009750137048358033,2833.7859293164547,0.10787184807084374,0.0014987048080623109
mesa_model_0050_profile_02,0.3920399967579777,1.0,0.0002577580612273289,191966.55751095558,0.6220626884251956,0.39263516318768493,1979.845922957767,3.8922646931650185e-23,0.0,0.0010453051480641806,2888.228225436058,0.10787184807084374,0.0014985390569547813
mesa_model_0050_profile_02,0.39403986518969486,1.0,0.00025587381504843775,191051.29123801106,0.6220783726309366,0.3925801603480578,2024.6824975839393,3.8633896373122164e-23,0.0,0.0011161580891298863,2943.9335790171385,0.10787184807084374,0.0014983711123940386
mesa_model_0050_profile_02,0.39603973362141204,1.0,0.0002539921227078419,190135.0741466955,0.6220951015729479,0.39252365438153075,2070.718036553485,3.834568933014154e-23,0.0,0.0011844495680782279,3000.9464358262303,0.10787184807084374,0.0014982009421982661
mesa_model_0050_profile_02,0.39803960205312927,1.0,0.0002521130891847886,189217.9484556487,0.6221128027323483,0.3924655775733237,2117.9957090421535,3.805812054293657e-23,0.0,0.0012463158799000766,3059.311898710855,0.10787184807084374,0.001498028487649539
mesa_model_0050_profile_02,0.40003947048484645,1.0,0.00025023681357326044,188299.95642773373,0.622131366229909,0.39240585475443035,2166.556020259991,3.777092219730268e-23,0.0,0.0013001078354077458,3119.070405876059,0.10787184807084374,0.001497853667542695
mesa_model_0050_profile_02,0.4020393389165636,1.0,0.00024836338981776637,187381.1403949864,0.6221506710077949,0.39234440712514274,2216.4344128471503,3.748421230147104e-23,0.0,0.001345955175230366,3180.2543525594474,0.10787184807084374,0.0014976763801484057
mesa_model_0050_profile_02,0.4040392073482808,1.0,0.00024649290857556993,186461.54277351542,0.6221706103018081,0.39228115775781564,2267.66157276164,3.7198009297312887e-23,0.0,0.0013847708688768722,3242.8886500299636,0.10787184807084374,0.0014974965099146854
mesa_model_0050_profile_02,0.406039075779998,1.0,0.0002446254572834627,185541.20606340808,0.6221910891503222,0.3922160302348815,2320.2671598672077,3.6912307146097e-23,0.0,0.001417361570150694,3306.99615771896,0.10787184807084374,0.001497313927271241
mesa_model_0050_profile_02,0.40803894421171516,1.0,0.00024276112005804448,184620.17285600485,0.6222120238602095,0.3921489484541614,2374.281639726169,3.6627126307820337e-23,0.0,0.0014446647333629147,3372.600310285176,0.10787184807084374,0.0014971284876840974
mesa_model_0050_profile_02,0.41003881264343234,1.0,0.00024089997827366532,183698.485843553,0.622233346418565,0.39207983902989213,2429.735964310549,3.634247901447784e-23,0.0,0.0014678234694880132,3439.724646192561,0.10787184807084374,0.0014969400334596688
mesa_model_0050_profile_02,0.4120386810751495,1.0,0.00023904210896754974,182776.1878402049,0.6222550062300178,0.3920086201343336,2486.66178754552,3.605837582664158e-23,0.0,0.001488066980183637,3508.3931002079185,0.10787184807084374,0.0014967483864740748
mesa_model_0050_profile_02,0.4140385495068667,1.0,0.00023718758740172245,181853.32176782563,0.6222769710306195,0.3919352137262862,2545.091274129654,3.577482874887075e-23,0.0,0.001506574748537161,3578.6297176802263,0.10787184807084374,0.0014965533583485874
mesa_model_0050_profile_02,0.41603841793858387,1.0,0.0002353364965003512,180929.93057140283,0.6222992245394967,0.39185959225587275,2605.0563712588037,3.549185032824787e-23,0.0,0.0015233112391062086,3650.4576215328552,0.10787184807084374,0.0014963547908275058
mesa_model_0050_profile_02,0.41803828637030105,1.0,0.00023348893857665185,180006.05693629477,0.6223217331389874,0.3917818152150086,2666.589255650586,3.520945607886021e-23,0.0,0.0015367891616663964,3723.8996417961766,0.10787184807084374,0.0014961526094599358
mesa_model_0050_profile_02,0.4200381548020182,1.0,0.00023164502907003514,179081.74315692598,0.6223444362672976,0.3917019880627594,2729.7229226382888,3.492766360478864e-23,0.0,0.0015450850039395668,3798.979130123436,0.10787184807084374,0.0014959468010393095
mesa_model_0050_profile_02,0.4220380232337354,1.0,0.0002298048848382927,178157.03103328278,0.6223672431326975,0.391620198331263,2794.492900096796,3.4646490670466815e-23,0.0,0.0015460834488847095,3875.7223176366397,0.10787184807084374,0.0014957373660795196
mesa_model_0050_profile_02,0.4240378916654526,1.0,0.00022796862592259083,177231.9618677765,0.6223900301790923,0.3915365329675211,2860.9435799217263,3.436595552305688e-23,0.0,0.0015375072337791033,3954.1670061861296,0.10787184807084374,0.001495524327080562
mesa_model_0050_profile_02,0.42603776009716976,1.0,0.00022613637394621513,176306.57647058717,0.622412638533579,0.3914510802343007,2929.1281950038738,3.408607664398585e-23,0.0,0.0015169213702804962,4034.3623239075214,0.10787184807084374,0.001495307722272506
mesa_model_0050_profile_02,0.42803762852888694,1.0,0.00022430825078492586,175380.9151377997,0.6224348716092609,0.3913639303952067,2999.1065995256276,3.380687253933007e-23,0.0,0.0014817555744130728,4116.365466042256,0.10787184807084374,0.001495087600491693
mesa_model_0050_profile_02,0.4300374969606041,1.0,0.00022248437808921825,174455.01760910667,0.6224564931778261,0.3912751801436415,3070.9402833897047,3.3528361670036555e-23,0.0,0.0014290301912424394,4200.234716218215,0.10787184807084374,0.0014948640197916922
mesa_model_0050_profile_02,0.4320373653923213,1.0,0.00022066487705410835,173528.92304582795,0.6224772168606305,0.3911849420482047,3144.69307144055,3.3250562416010714e-23,0.0,0.0013618068100602486,4286.030360298199,0.10787184807084374,0.0014946370469187573
mesa_model_0050_profile_02,0.43403723382403847,1.0,0.00021884985314070393,172602.67038575636,0.6224968946955338,0.39109315050547094,3220.431364702305,3.297349074456998e-23,0.0,0.001294172473143854,4373.814958285081,0.10787184807084374,0.0014944066849874372
mesa_model_0050_profile_02,0.43603710225575565,1.0,0.000217039386049802,171676.29885099066,0.622515656933011,0.39099942798403614,3298.2239672421733,3.26971586813672e-23,0.0,0.0012376475016633334,4463.653048331979,0.10787184807084374,0.0014941728204278413
mesa_model_0050_profile_02,0.4380369706874728,1.0,0.00021523355092722328,170749.84846869766,0.6225336993385391,0.39090334077223765,3378.141478116726,3.2421577549575455e-23,0.0,0.0011953961732452455,4555.610268631739,0.10787184807084374,0.0014939353118175638
mesa_model_0050_profile_02,0.44003683911919,1.0,0.0002134324221856458,169823.36013716614,0.6225512476783044,0.39080443705270934,3460.2566176331666,3.2146758553601686e-23,0.0,0.001169371098813822,4649.7537527538,0.10787184807084374,0.0014936940061391856
mesa_model_0050_profile_02,0.4420367075509072,1.0,0.00021163607447381513,168896.87565963066,0.622568557412357,0.3907022448186062,3544.6437965252417,3.187271292698381e-23,0.0,0.0011615681122762857,4746.151501818215,0.10787184807084374,0.0014934487427361142
mesa_model_0050_profile_02,0.44403657598262436,1.0,0.00020984458310766414,167970.43778406584,0.6225859156181345,0.39059627042936534,3631.3767376979617,3.159945199807079e-23,0.0,0.0011737908943319328,4844.869170594456,0.10787184807084374,0.0014931993548728613
mesa_model_0050_profile_02,0.4460364444143416,1.0,0.00020805802428626804,167044.09024757557,0.6226036337299907,0.3904860108275171,3720.522554872518,3.132698722272459e-23,0.0,0.001208576501747892,4945.962211475648,0.10787184807084374,0.001492945670315105
mesa_model_0050_profile_02,0.44803631284605877,1.0,0.0002062764774140154,166117.87783610827,0.6226220769071318,0.39037088836208256,3812.142351831263,3.1055330538304396e-23,0.0,0.0012654834497238577,5049.4768270022005,0.10787184807084374,0.0014926875219741982
mesa_model_0050_profile_02,0.45003618127777595,1.0,0.00020450001796875326,165191.84620034517,0.6226415466003813,0.39025048751723956,3906.2960195479855,3.078449327623788e-23,0.0,0.001336524447673256,5155.456445571984,0.10787184807084374,0.0014924247153159423
mesa_model_0050_profile_02,0.4520360497094931,1.0,0.00020272870930224018,164266.0413772832,0.6226621717279455,0.3901247708859103,4003.0458313668546,3.051448491246734e-23,0.0,0.0014113615251651437,5263.946478334002,0.10787184807084374,0.0014921569915002056
mesa_model_0050_profile_02,0.4540359181412103,1.0,0.00020096260140983115,163340.5090417277,0.6226839451575238,0.3899939926426987,4102.45546044537,3.0245312881425563e-23,0.0,0.0014855508811046764,5374.992974679626,0.10787184807084374,0.001491884025508005
mesa_model_0050_profile_02,0.4560357865729275,1.0,0.00019920173963537826,162415.29417147825,0.6227068624152088,0.3898584101370524,4204.590124849721,2.9976983904087897e-23,0.0,0.001559368184910285,5488.642778456873,0.10787184807084374,0.0014916054698670624
mesa_model_0050_profile_02,0.45803565500464466,1.0,0.00019744616503407925,161490.44104106916,0.6227309249590537,0.389718280872648,4309.516539381108,2.97095040439033e-23,0.0,0.001632890642889702,5604.943428238816,0.10787184807084374,0.0014913209555904026
mesa_model_0050_profile_02,0.46003552343636184,1.0,0.00019569591451784417,160565.99323773527,0.622756131036315,0.3895738805304643,4417.302579828389,2.944287872936495e-23,0.0,0.0017061933773081168,5723.942686281027,0.10787184807084374,0.00149103009186273
mesa_model_0050_profile_02,0.462035391868079,1.0,0.0001939510214614866,159641.99364240534,0.622782484711137,0.38942549358475403,4528.017282525121,2.917711284687839e-23,0.0,0.0017797663481481719,5845.688510100334,0.10787184807084374,0.0014907324684115763
mesa_model_0050_profile_02,0.4640352602997962,1.0,0.0001922115151351403,158718.48441730018,0.6228099994555322,0.38927342788609004,4641.732036631765,2.891221065467041e-23,0.0,0.001853649956551761,5970.230558255981,0.10787184807084374,0.0014904276518821048
mesa_model_0050_profile_02,0.4660351287315133,1.0,0.0001904774346182764,157795.50706249915,0.6228386809213788,0.38911789468531005,4758.52103429882,2.8648177902033786e-23,0.0,0.001924749574479739,6097.620710930909,0.10787184807084374,0.0014901152569020161
mesa_model_0050_profile_02,0.4680349971632305,1.0,0.0001887488732213192,156873.1028454673,0.6228684482223037,0.3889586266952768,4878.46107664583,2.8385028589205205e-23,0.0,0.0019879939554882054,6227.912755440037,0.10787184807084374,0.0014897951779705837
mesa_model_0050_profile_02,0.47003486559494767,1.0,0.0001870259647959173,155951.3134581146,0.622899150749901,0.3887950055777075,5001.629434322623,2.812278287838459e-23,0.0,0.002041139814585507,6361.159602258402,0.10787184807084374,0.0014894675232120763
mesa_model_0050_profile_02,0.47203473402666485,1.0,0.00018530884047723042,155030.1814825383,0.6229306370478028,0.38862643803194763,5128.101455906589,2.7861460504863873e-23,0.0,0.0020839662366604153,6497.410242828599,0.10787184807084374,0.001489132387961992
mesa_model_0050_profile_02,0.474034602458382,1.0,0.00018359763146214288,154109.7503475154,0.6229627481954108,0.38845231263689795,5257.950398245401,2.760108120046854e-23,0.0,0.0021160466251964618,6636.7095815813,0.10787184807084374,0.0014887898697813586
mesa_model_0050_profile_02,0.4760344708900992,1.0,0.00018189246639912243,153190.06434269022,0.6229953180782706,0.388272006726631,5391.247273466559,2.734166429626767e-23,0.0,0.002137214516055447,6779.098293736253,0.10787184807084374,0.0014884400543357067
mesa_model_0050_profile_02,0.4780343393218164,1.0,0.00018019346756577818,152271.16863704377,0.6230281811109172,0.3880848901273611,5528.0608172040875,2.7083228141729206e-23,0.0,0.002146659726628277,6924.612839364087,0.10787184807084374,0.0014880829937808221
mesa_model_0050_profile_02,0.48003420775353356,1.0,0.00017850075489448641,151353.10931280866,0.6230611449112817,0.3878902927973399,5668.457067543283,2.682579071721376e-23,0.0,0.0021468400097497467,7073.284992616383,0.10787184807084374,0.0014877187274151612
mesa_model_0050_profile_02,0.48203407618525074,1.0,0.00017681441216269313,150435.93346251515,0.6230941178091078,0.38768763330898764,5812.502013616109,2.656936449436466e-23,0.0,0.002148691676217533,7225.145198819087,0.10787184807084374,0.001487347090705312
mesa_model_0050_profile_02,0.4840339446169679,1.0,0.00017513445532538164,149519.68918339466,0.6231272439401365,0.3874765554188911,5960.274512478881,2.6313951625460832e-23,0.0,0.002162803748312937,7380.238570689359,0.10787184807084374,0.001486967526788676
mesa_model_0050_profile_02,0.4860338130486851,1.0,0.00017346087410489828,148604.42533068746,0.6231607606476894,0.3872567823670744,6111.887272732992,2.6059550274133917e-23,0.0,0.0021916322169073872,7538.650463402502,0.10787184807084374,0.001486579308439002
