star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0250_profile_07,0.0012559386299085527,77643041.42055713,1.5535957518650376e+26,79.17296995190758,1.4451966921599203e+17,13573058.726664934,0.6212356943096515,24.156816146229,0.3966356603910533,0.6123837769357949
mesa_model_0250_profile_07,0.003257429734858636,201376680.2018016,2.7103449786083683e+27,79.1642030009806,1.4449302245672592e+17,13572066.047508571,0.621235706579381,24.13059224313024,0.39663568853800785,0.6120681532301562
mesa_model_0250_profile_07,0.005258920839808719,325110318.9830461,1.140316232849801e+28,79.14821614088433,1.4444443656131597e+17,13570255.800348235,0.6212357291543614,24.08284855711169,0.39663573981153116,0.6114587775399384
mesa_model_0250_profile_07,0.007260411944758802,448843957.7642906,3.000030134961448e+28,79.12396945928873,1.4437076086579437e+17,13567510.079728685,0.6212357638769274,24.01062095905197,0.3966358174490611,0.6105720308478114
mesa_model_0250_profile_07,0.009261903049708886,572577596.5455351,6.226176032209135e+28,79.0884559584358,1.442628760233266e+17,13563487.879416455,0.6212358158065941,23.905231371494725,0.3966359308899321,0.6094326557187376
mesa_model_0250_profile_07,0.01126339415465897,696311235.3267796,1.119377114343112e+29,79.05214378438521,1.4415260383515037e+17,13559374.978985637,0.6212358702365322,23.797992078472063,0.39663604652430684,0.6080013206370429
mesa_model_0250_profile_07,0.013264885259609052,820044874.108024,1.8276631028160146e+29,79.00668816124417,1.440146135267444e+17,13554225.944777554,0.62123594009426,23.664418390733104,0.3966361908220845,0.6062861195039301
mesa_model_0250_profile_07,0.015266376364559135,943778512.8892685,2.7847121185667035e+29,78.95395232365779,1.438545970140464e+17,13548251.3339546,0.6212360237834943,23.51048307875632,0.39663635754800675,0.6042951442539252
mesa_model_0250_profile_07,0.01726786746950922,1067512151.670513,4.0275853898545224e+29,78.89337487975924,1.4367088040706016e+17,13541387.265235001,0.6212361231738294,23.334941060111174,0.3966365482274796,0.6020350272130696
mesa_model_0250_profile_07,0.0192693585744593,1191245790.4517574,5.593141759288462e+29,78.8260890679084,1.4346693201100768e+17,13533762.56641953,0.621236237206515,23.141421128817505,0.39663675905884366,0.5995053901824127
mesa_model_0250_profile_07,0.021270849679409384,1314979429.233002,7.518021133956097e+29,78.7513906126892,1.4324066485496163e+17,13525296.184279028,0.621236368811827,22.928596865261675,0.39663699186112517,0.5967193058287206
mesa_model_0250_profile_07,0.02327234078435947,1438713068.0142465,9.838659620379296e+29,78.66651493479479,1.429837610509695e+17,13515671.834626265,0.6212365253082209,22.689551833961122,0.39663725477171985,0.5937043114657531
mesa_model_0250_profile_07,0.025273831889309546,1562446706.7954907,1.2591258386789993e+30,78.57071256970872,1.4269400039774482e+17,13504803.368564785,0.6212367097132095,22.42285826282475,0.3966375497617593,0.5904747819499557
mesa_model_0250_profile_07,0.02727532299425963,1686180345.5767353,1.5811503885180636e+30,78.46803964359928,1.4238370393030402e+17,13493153.450867366,0.6212369147884778,22.14017536445643,0.39663786409581786,0.5870135993421077
mesa_model_0250_profile_07,0.029276814099209715,1809913984.3579798,1.9534961381148243e+30,78.36281829367682,1.4206599989495435e+17,13481215.085339276,0.6212371327604008,21.853910240413114,0.3966381842304361,0.5833016561993292
mesa_model_0250_profile_07,0.0312783052041598,1933647623.1392243,2.3796635692326442e+30,78.25486753865479,1.4174041629683483e+17,13468966.55237341,0.6212373658301,21.564470700488876,0.39663851047100707,0.5793465856332002
mesa_model_0250_profile_07,0.033279796309109884,2057381261.9204688,2.863117874625524e+30,78.14117097627663,1.4139791765135355e+17,13456062.033061657,0.6212376224793671,21.26470911406172,0.39663885184295317,0.575172858137865
mesa_model_0250_profile_07,0.03528128741405997,2181114900.7017136,3.407323696731915e+30,78.01866798722575,1.4102933493031315e+17,13442150.654319333,0.6212379112879381,20.947360026960443,0.3966392175076816,0.5708052067785511
mesa_model_0250_profile_07,0.03728277851901005,2304848539.482958,4.0157157760630936e+30,77.88505357697524,1.4062777639087192e+17,13426968.00449132,0.621238238960394,20.607103673454304,0.39663961435448025,0.5662656201998449
mesa_model_0250_profile_07,0.03928426962396013,2428582178.264202,4.691606809980905e+30,77.74110679399584,1.4019564491107787e+17,13410602.559718234,0.6212386045479668,20.24656151326304,0.39664003999910097,0.5615648858372452
mesa_model_0250_profile_07,0.041285760728910215,2552315817.045447,5.438278363853244e+30,77.58839339546263,1.3973771433435256e+17,13393232.81430865,0.6212390051495956,19.870380733759916,0.3966404896917088,0.5567109338091848
mesa_model_0250_profile_07,0.0432872518338603,2676049455.826691,6.259012003038735e+30,77.4284791387846,1.3925875850482234e+17,13375037.262597907,0.6212394378642192,19.483208522920467,0.39664095868246785,0.5517116942332476
mesa_model_0250_profile_07,0.045288742938810383,2799783094.607936,7.157080401839494e+30,77.262766196697,1.3876306672696768e+17,13356175.393768415,0.6212399003303357,19.08936182036145,0.3966414427711276,0.5465754155531403
mesa_model_0250_profile_07,0.04729023404376047,2923516733.38918,8.135633030852893e+30,77.09038994295794,1.382482140211683e+17,13336543.341883605,0.6212403976631372,18.68858130176964,0.3966419453730589,0.5413147572696377
mesa_model_0250_profile_07,0.049291725148710545,3047250372.1704245,9.197729308361167e+30,76.90882889777279,1.377068677889203e+17,13315844.748920538,0.621240940442698,18.277262750220345,0.39664247547005876,0.5359456030227738
mesa_model_0250_profile_07,0.05129321625366063,3170984010.951669,1.034642659674905e+31,76.71552375532261,1.3713158339060944e+17,13293778.862255214,0.6212415393738551,17.85172558477386,0.396643042171006,0.5304839100597938
mesa_model_0250_profile_07,0.053294707358610714,3294717649.7329135,1.1584782258401263e+31,76.50791520978832,1.3651491618662147e+17,13270044.929263648,0.6212422051614461,17.40828922449048,0.3966436545847794,0.5249456356279432
mesa_model_0250_profile_07,0.0552961984635608,3418451288.5141582,1.2915826854301277e+31,76.28416708514816,1.3585155004964525e+17,13244426.268613245,0.6212429457146864,16.94455002935055,0.39664431965707964,0.5193459087201325
