star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0100_profile_03,0.0021504900554294285,2766260666.84491,1.5535958882639555e+26,0.0017506740221578843,106078387539.78323,455722.9522059825,0.6210852003500766,1.6174265259305567e-16,0.3960210400316206,318.19044184699266
mesa_model_0100_profile_03,0.0041501884721520145,5338552067.014681,1.1166472017083615e+27,0.0017505931946811234,106070237623.13364,455709.08276139636,0.621085230187573,1.6166646436261027e-16,0.39602106755274996,318.2212884614792
mesa_model_0100_profile_03,0.006149886888874601,7910843467.184452,3.633219560055412e+27,0.0017504698208661443,106057798816.5166,455687.91484761634,0.6210852757299916,1.6155024581169546e-16,0.3960211095262178,318.27139605089593
mesa_model_0100_profile_03,0.008149585305597187,10483134867.354221,8.454068979285938e+27,0.001750298455099319,106040522784.5262,455658.51381779334,0.6210853389938669,1.6138894967276453e-16,0.3960211677695096,318.3409370470676
mesa_model_0100_profile_03,0.010149283722319774,13055426267.523993,1.632772758404045e+28,0.0017500798932651022,106018490865.84865,455621.0158471125,0.6210854196947782,1.61183451922268e-16,0.396021241958101,318.4299937955705
mesa_model_0100_profile_03,0.01214898213904236,15627717667.693764,2.800214340629759e+28,0.0017498039877922897,105990681223.16704,455573.6788439896,0.6210855215917571,1.609243507374906e-16,0.3960213354781412,318.5382039239058
mesa_model_0100_profile_03,0.014148680555764945,18200009067.863533,4.422459214519498e+28,0.0017494168026857295,105951660342.81413,455507.24400299304,0.6210856646453488,1.60561412585439e-16,0.3960214664394217,318.66512547140985
mesa_model_0100_profile_03,0.016148378972487533,20772300468.033306,6.574134836336167e+28,0.0017490420087869886,105913894023.18948,455442.93436365004,0.6210858031651284,1.6021072961670302e-16,0.39602159293830924,318.811438712344
mesa_model_0100_profile_03,0.018148077389210118,23344591868.203075,9.329760880217667e+28,0.001748662745634629,105875684638.7511,455377.85683558823,0.6210859433916511,1.598566692303834e-16,0.396021720605947,318.97753589753285
mesa_model_0100_profile_03,0.020147775805932702,25916883268.372845,1.2763732369937462e+29,0.0017482110402467742,105830184033.78426,455300.3456288334,0.6210861104651332,1.5943580760286024e-16,0.39602187231501657,319.16336775885014
mesa_model_0100_profile_03,0.02214747422265529,28489174668.542618,1.6950330668382016e+29,0.0017477112870960836,105779853402.97559,455214.5861232141,0.6210862953922466,1.5897130452721496e-16,0.396022039694538,319.3689914619268
mesa_model_0100_profile_03,0.024147172639377875,31061466068.712387,2.1963643433045224e+29,0.0017471672668173221,105725077055.07298,455121.22470291174,0.6210864968064385,1.5846710187680086e-16,0.39602222130412845,319.594419046599
mesa_model_0100_profile_03,0.026146871056100463,33633757468.882156,2.787766860313756e+29,0.0017465730442094685,105665260362.98587,455019.2398945016,0.6210867169350105,1.57918075063556e-16,0.3960224189736795,319.8396446698049
mesa_model_0100_profile_03,0.02814656947282305,36206048869.05193,3.476615749573682e+29,0.001745927908396762,105600335003.9802,454908.50892958156,0.6210869560654828,1.5732391938953717e-16,0.3960226328037052,320.10472563531687
mesa_model_0100_profile_03,0.030146267889545636,38778340269.2217,4.270260538811242e+29,0.0017452366127226786,105530783127.39265,454789.84899995476,0.6210872124565688,1.5668937172713493e-16,0.3960228610857426,320.38978494717605
mesa_model_0100_profile_03,0.032145966306268224,41350631669.39147,5.1760486230685526e+29,0.0017445039753426514,105457093454.28429,454664.0883584624,0.6210874843434419,1.560192349570943e-16,0.39602310208755576,320.69494533527853
mesa_model_0100_profile_03,0.034145664722990805,43922923069.56124,6.201295235713623e+29,0.0017437283322969542,105379103142.32541,454530.9371902842,0.6210877723859245,1.5531254353632804e-16,0.39602335614366635,321.0202155725431
mesa_model_0100_profile_03,0.03614536313971339,46495214469.73101,7.3532762148655e+29,0.0017429000795994901,105295851240.79468,454388.73614511656,0.6210880802138233,1.5456126610507928e-16,0.39602362612019376,321.3654648445191
mesa_model_0100_profile_03,0.03814506155643598,49067505869.90078,8.639264992593442e+29,0.0017420091283300838,105206328054.80565,454235.7422287998,0.621088411638336,1.5375693976153735e-16,0.3960239150378736,321.7305538115106
mesa_model_0100_profile_03,0.04014475997315857,51639797270.07056,1.006653268365111e+30,0.0017410458712533038,105109572378.2656,454070.29545172036,0.6210887702912571,1.528915374144065e-16,0.39602422576309104,322.11535278747897
mesa_model_0100_profile_03,0.04214445838988116,54212088670.240326,1.1642292454669621e+30,0.0017400127464184782,105005835543.65154,453892.81148353097,0.621089155318145,1.5196793009993252e-16,0.39602455730245073,322.5199734912768
mesa_model_0100_profile_03,0.04414415680660374,56784380070.410095,1.3373696816768785e+30,0.0017389247999263224,104896638072.91132,453705.8786298331,0.6210895611687197,1.5100039615230087e-16,0.3960249046224444,322.9447803253029
mesa_model_0100_profile_03,0.04614385522332633,59356671470.579865,1.526789542192107e+30,0.0017377976721891905,104783560314.37305,453512.187608789,0.6210899820713514,1.500037516168576e-16,0.39602526249912307,323.3901496028192
mesa_model_0100_profile_03,0.04814355364004891,61928962870.74963,1.73320377527644e+30,0.001736646983932466,104668180630.76407,453314.4257593632,0.6210904122616382,1.4899279418419052e-16,0.3960256257149257,323.85645729780634
mesa_model_0100_profile_03,0.050143252056771496,64501254270.9194,1.9573221377441889e+30,0.0017354823202610343,104551468640.44516,453114.24442777963,0.6210908481912147,1.479766943531982e-16,0.3960259910107071,324.34397536766255
mesa_model_0100_profile_03,0.052142950473494085,67073545671.08918,2.199841896086268e+30,0.0017342987449303511,104432929358.48346,452910.802422405,0.6210912916433676,1.4695108392914588e-16,0.3960263598391561,324.8527255119795
mesa_model_0100_profile_03,0.05414264889021668,69645837071.25896,2.4614584765389085e+30,0.0017330891822011285,104311852013.4545,452702.891314961,0.6210917451869201,1.4590960000158725e-16,0.39602673434717633,325.3826925587575
mesa_model_0100_profile_03,0.05614234730693926,72218128471.42873,2.7428673053383426e+30,0.0017318465563340784,104187525833.93382,452489.3026771697,0.6210922113906948,1.44845879660076e-16,0.3960271166816721,325.93386133599705
mesa_model_0100_profile_03,0.05814204572366185,74790419871.5985,3.044763808720803e+30,0.0017305637915899137,104059240048.497,452268.8280807528,0.6210926928235146,1.4375355999416585e-16,0.3960275089895473,326.50621667169855
mesa_model_0100_profile_03,0.06014174414038443,77362711271.76826,3.367843412922522e+30,0.0017292338122293467,103926283885.71948,452040.2590974322,0.6210931920542028,1.4262627809341043e-16,0.3960279134177058,327.09974339386235
mesa_model_0100_profile_03,0.06214144255710702,79935002671.93803,3.712799076852713e+30,0.0017278495982997971,103787955682.80872,451802.38884454285,0.6210937116971963,1.4145814192013554e-16,0.3960283320461138,327.7144401090079
mesa_model_0100_profile_03,0.0641411409738296,82507294072.1078,4.080309159652705e+30,0.0017264044599520636,103643607674.93929,451554.01958518464,0.6210942546368432,1.4024604570420132e-16,0.3960287665586497,328.35038695446883
mesa_model_0100_profile_03,0.0661408393905522,85079585472.27757,4.471046670116086e+30,0.0017248918283092696,103492611849.16606,451293.95693408774,0.6210948238564059,1.389879047533599e-16,0.39602921849403844,329.00769394601315
mesa_model_0100_profile_03,0.06814053780727478,87651876872.44734,4.885684608960639e+30,0.001723305134677134,103334340222.35733,451021.00651104125,0.6210954223392954,1.3768163591657672e-16,0.39602968939078576,329.68647114450704
mesa_model_0100_profile_03,0.07014023622399736,90224168272.61711,5.324895976904145e+30,0.0017216378103613757,103168164811.38145,450733.97393583436,0.621096053068923,1.3632515604281705e-16,0.39603018078739777,330.386828610817
mesa_model_0100_profile_03,0.07213993464071994,92796459672.78688,5.789353774664388e+30,0.0017198832866677132,102993457633.10674,450431.664828256,0.6210967190286997,1.3491638198104627e-16,0.3960306942223801,331.1088764058093
mesa_model_0100_profile_03,0.07413963305744253,95368751072.95663,6.279731002959149e+30,0.0017180349949018653,102809590704.40149,450112.8848080954,0.6210974232020371,1.3345323058022974e-16,0.39603123123423856,331.85272459035053
mesa_model_0100_profile_03,0.07613933147416511,97941042473.12642,6.796700020389588e+30,0.0017160867331983047,102615971994.04352,449776.5049288157,0.6210981684176702,1.319338308493359e-16,0.3960317932615312,332.61848610057194
mesa_model_0100_profile_03,0.07813902989088771,100513333873.2962,7.340906862247355e+30,0.0017140473376868806,102413483304.70163,449424.07867070497,0.6210989511634585,1.3036500921027674e-16,0.3960323776454912,333.4063917429246
mesa_model_0100_profile_03,0.08013872830761029,103085625273.46597,7.912962560018925e+30,0.0017119456414913651,102204966291.18051,449060.72651028784,0.621099759495388,1.2876515759681557e-16,0.3960329762788741,334.2168290636379
mesa_model_0100_profile_03,0.08213842672433289,105657916673.63574,8.513475722649231e+30,0.0017098118616864575,101993398245.63065,448691.8157885812,0.6211005808858929,1.2715346836806557e-16,0.3960335806773577,335.05019645657967
mesa_model_0100_profile_03,0.08413812514105547,108230208073.80551,9.143054959083209e+30,0.0017076762153468567,101781756460.20259,448322.7138466018,0.6211014028074071,1.2554913388313985e-16,0.3960341823566197,335.9068923156181
mesa_model_0100_profile_03,0.08613782355777805,110802499473.97528,9.802308878265787e+30,0.0017055689195472617,101573018227.04689,447958.7880253663,0.6211022127323642,1.2397134650115162e-16,0.3960347728323378,336.787315034621
mesa_model_0100_profile_03,0.08813752197450063,113374790874.14505,1.0491846089141898e+31,0.0017035201913623724,101370160838.31407,447605.4056658916,0.6211029981331982,1.2243929858121402e-16,0.39603534362018983,337.69186300745633
mesa_model_0100_profile_03,0.09013722039122322,115947082274.31482,1.1212275200656474e+31,0.0017015602478668871,101176161586.15465,447267.9341091945,0.621103746482343,1.209721824824402e-16,0.3960358862358534,338.62093462799214
mesa_model_0100_profile_03,0.0921369188079458,118519373674.48459,1.1964204794870516e+31,0.0016997192165558047,100993988981.0163,446951.72476689465,0.6211044452900552,1.1958913708093795e-16,0.39603639222036163,339.57492777755834
mesa_model_0100_profile_03,0.09413661722466839,121091665074.65436,1.274823681519341e+31,0.0016980051043315374,100824443001.07875,446658.1954841838,0.6211050914064047,1.1829609429009178e-16,0.39603685937592403,340.55411377263505
mesa_model_0100_profile_03,0.09613631564139098,123663956474.82413,1.3564957903109592e+31,0.001696374930687235,100663325212.21393,446379.69733462326,0.621105703209499,1.1706854430655267e-16,0.3960372999366042,341.558472200908
mesa_model_0100_profile_03,0.09813601405811356,126236247874.9939,1.4414952551483375e+31,0.0016947785557178388,100505735328.11803,446107.3082808334,0.6211063021003044,1.1587770285263738e-16,0.39603772816291516,342.58794168695766
mesa_model_0100_profile_03,0.10013571247483616,128808539275.16368,1.5298805253179085e+31,0.0016931658395182908,100346773062.48726,445832.1062854347,0.6211069094797876,1.146947856506627e-16,0.39603815831536954,343.64246085536433
mesa_model_0100_profile_03,0.10213541089155874,131380830675.33345,1.6217100501061013e+31,0.0016914866421835315,100181538129.01778,445545.16931104765,0.6211075467489154,1.134910084229455e-16,0.39603860465448043,344.72196833070865
mesa_model_0100_profile_03,0.10413510930828133,133953122075.50322,1.717042278799348e+31,0.0016896908238085023,100005130241.40584,445237.57532029256,0.6211082353086544,1.1223758689180253e-16,0.3960390814407606,345.8264027375711
mesa_model_0100_profile_03,0.10613480772500392,136525413475.67299,1.8159356606840802e+31,0.0016877282444881453,99812649113.34761,444900.40227578994,0.621108996559971,1.1090573677955064e-16,0.39603960293472285,346.9557027005319
mesa_model_0100_profile_03,0.10813450614172651,139097704875.84277,1.9184486450467294e+31,0.0016855487643174013,99599194458.53929,444524.7281401602,0.621109851903832,1.0946667380850661e-16,0.3960401833968801,348.1098068441718
mesa_model_0100_profile_03,0.11013420455844909,141669996276.01254,2.0246396811737256e+31,0.0016831022433912118,99359865990.6771,444101.63087602385,0.6211108227412039,1.0789161370098723e-16,0.3960408370877452,349.2886537930712
mesa_model_0100_profile_03,0.11213390297517169,144242287676.1823,2.1345672183515006e+31,0.0016803385418045177,99089763423.4572,443622.1884460013,0.6211119304730535,1.0615177217930935e-16,0.39604157826783093,350.4921821718104
mesa_model_0100_profile_03,0.11413360139189427,146814579076.35208,2.2482897058664854e+31,0.001677207519652261,98783986470.57585,443077.4788127129,0.6211131965003472,1.0421836496578973e-16,0.39604242119765015,351.7203306049701
mesa_model_0100_profile_03,0.11613329980861685,149386870476.52185,2.3658655930051124e+31,0.0016736590370293822,98437634845.7292,442458.5799387791,0.621114642224052,1.020626077827452e-16,0.39604338013771584,352.9730377171306
mesa_model_0100_profile_03,0.11813299822533943,151959161876.69162,2.487353323970949e+31,0.001669643037372655,98045816437.96155,441756.58455157507,0.6211162890107224,9.965576668468617e-17,0.39604446932583043,354.2502425172448
mesa_model_0100_profile_03,0.12013269664206203,154531453276.8614,2.612807948640021e+31,0.0016651651196596478,97609098620.60837,440972.4452578936,0.621118135246756,9.700271948401421e-17,0.3960456878338784,355.55214069750076
mesa_model_0100_profile_03,0.1221323950587846,157103744677.03116,2.742275244335429e+31,0.001660382921509252,97142962871.9094,440134.04967672465,0.6211201165418376,9.420016388974889e-17,0.39604699330380655,356.8796291519752
mesa_model_0100_profile_03,0.12413209347550719,159676036077.20093,2.8757994194840317e+31,0.0016554798051551893,96665414104.9424,439273.84277385054,0.6211221578839659,9.136033334218116e-17,0.3960483363677045,358.2337234166137
mesa_model_0100_profile_03,0.12613179189222978,162248327477.3707,3.0134246825126898e+31,0.0016506391328311829,96194457232.78505,438424.2695150535,0.6211241842611395,8.859546128160188e-17,0.3960496676576617,359.6154390273618
mesa_model_0100_profile_03,0.12813149030895235,164820618877.54047,3.155195241848263e+31,0.0016460442667709553,95748097168.51508,437617.7748661158,0.6211261206613568,8.601778114830197e-17,0.39605093780576767,361.0257915201648
mesa_model_0100_profile_03,0.13013118872567495,167392910277.71024,3.3011553876877274e+31,0.0016418672970080971,95343233191.89287,436884.80911239376,0.6211278967240579,8.373266680057866e-17,0.3960521004592706,362.46576308678084
mesa_model_0100_profile_03,0.13213088714239754,169965201677.88,3.45135065835893e+31,0.0016381082558387554,94979888306.10458,436225.3759363653,0.6211295130878219,8.174078812201025e-17,0.39605315528849644,363.93582695662093
