star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0050_profile_02,0.16205512711050216,326473467618.17194,6.970892017344567e+31,0.000458556577979971,17049606587.233812,279916.6404802576,0.6214028404486437,2.5261237240390022e-20,0.39531401978077346,-1.2055825132827755
mesa_model_0050_profile_02,0.16405499554221933,330502368112.2465,7.219883010592726e+31,0.000457241233817225,16968406178.467642,279389.2183141447,0.6214056963459235,2.441468746378231e-20,0.3953057899101608,-2.0524332228995745
mesa_model_0050_profile_02,0.1660548639739365,334531268606.3211,7.47428197623185e+31,0.00045591365555827076,16886602182.85937,278856.27162530785,0.6214086120945749,2.35862264287239e-20,0.3952974074845534,-1.3121517112109737
mesa_model_0050_profile_02,0.1680547324056537,338560169100.3957,7.734121675146222e+31,0.00045457366321925366,16804185196.10238,278317.6809729732,0.6214115873231495,2.2775542044639452e-20,0.39528886599233304,2.0999799544363613
mesa_model_0050_profile_02,0.17005460083737087,342589069594.4703,7.999433145846499e+31,0.00045322122175698383,16721157268.995058,277773.4167153334,0.6214146209603877,2.1982525663944247e-20,0.39528015970751706,8.577455676250782
mesa_model_0050_profile_02,0.17205446926908805,346617970088.54486,8.270245120022377e+31,0.00045185649025117146,16637535794.463594,277223.56948073435,0.6214177109977538,2.120734111568047e-20,0.3952712839563457,17.58799456477736
mesa_model_0050_profile_02,0.17405433770080522,350646870582.61945,8.546586168010628e+31,0.00045047964135964903,16553339238.5548,276668.2383099386,0.6214208553611537,2.045017128754278e-20,0.39526223413865813,28.53456147915157
mesa_model_0050_profile_02,0.1760542061325224,354675771076.69403,8.82848462088479e+31,0.0004490908437316539,16468585594.104467,276107.517399588,0.6214240518060238,1.9711182420356806e-20,0.39525300568841093,40.824547672808
mesa_model_0050_profile_02,0.1780540745642396,358704671570.7687,9.115966433000355e+31,0.00044769022619710276,16383288153.313572,275541.45282731665,0.6214272963944466,1.8990375393509142e-20,0.39524359437846723,53.90931392466012
mesa_model_0050_profile_02,0.18005394299595678,362733572064.84326,9.409056197930223e+31,0.00044627789478748306,16297457517.049122,274970.06312036933,0.6214305842189799,1.8287656409205146e-20,0.39523399617572985,67.2653956296507
mesa_model_0050_profile_02,0.18205381142767396,366762472558.91785,9.707778489054427e+31,0.0004448539552957728,16211104256.943058,274393.3665033009,0.6214339103570787,1.7602930538822036e-20,0.3952242070534353,80.37036146430404
mesa_model_0050_profile_02,0.18405367985939114,370791373052.99243,1.0012156813124642e+32,0.0004434185213401428,16124239590.513874,273811.3869320663,0.6214372689419575,1.6936099215219718e-20,0.39521422402624173,92.89136745278903
