star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0001_profile_01,0.04203350369475398,85965755147.64555,1.358587210827965e+30,0.000508851428149168,20261961184.29907,299611.2228638828,0.6213187012596287,8.521773732029931e-20,0.39558434219104677,93592.38315409496
mesa_model_0001_profile_01,0.044033433749670996,90055956589.37953,1.5610222978394844e+30,0.0005084844090027511,20238669149.29891,299483.72633064707,0.6213190977667186,8.457356145467684e-20,0.39558286235953266,83024.11813696598
mesa_model_0001_profile_01,0.046033363804588,94146158031.1135,1.7825298019336509e+30,0.00050811174825596,20214934672.314785,299352.8260455291,0.6213195100279486,8.39183863019813e-20,0.39558133719717625,61654.23447203406
mesa_model_0001_profile_01,0.04803329385950501,98236359472.84746,2.023941578570278e+30,0.000507741393575388,20190903820.624268,299216.0547789331,0.6213199548998365,8.324212003603433e-20,0.39557973473908653,32177.126826150336
mesa_model_0001_profile_01,0.05003322391442201,102326560914.58142,2.2860760598566367e+30,0.0005073699255730461,20166434964.729588,299073.32841532934,0.6213204307234038,8.254384047095351e-20,0.39557805479681424,1762.8440765205414
mesa_model_0001_profile_01,0.05203315396933902,106416762356.31538,2.5697507056259455e+30,0.0005069931015277145,20141365636.81343,298924.7354518019,0.6213209344985663,8.182328959199426e-20,0.39557629948352624,-22094.386387390063
mesa_model_0001_profile_01,0.05403308402425602,110506963798.04935,2.875782975711424e+30,0.0005066066787181729,20115533369.058468,298770.36438543495,0.6213214632252396,8.108020938441191e-20,0.3955744709123896,-31900.33717611617
mesa_model_0001_profile_01,0.05603301407917303,114597165239.78331,3.2049903299462913e+30,0.000506206414423201,20088775693.647392,298610.30371331266,0.6213220139033394,8.031434183346187e-20,0.3955725711965714,-20160.78090019262
mesa_model_0001_profile_01,0.05803294413409004,118687366681.51729,3.558189929134394e+30,0.0005057880936176971,20060930358.5871,298444.6272808135,0.6213225836367791,7.952540405590466e-20,0.39557060222298346,20439.974031825
mesa_model_0001_profile_01,0.060032874189007046,122777568123.25125,3.9361878298812973e+30,0.0005053485297480541,20031843126.330837,298272.86485484574,0.6213231733913318,7.871218969836122e-20,0.39556855747674774,90587.84609581927
mesa_model_0001_profile_01,0.06203280424392405,126867769564.98521,4.339775958179383e+30,0.0005048858450388861,20001369958.09078,298093.8538369418,0.621323789047169,7.787231724838119e-20,0.39556641975131457,182532.05648545176
mesa_model_0001_profile_01,0.06403273429884106,130957971006.71918,4.769745324665008e+30,0.000504398246495136,19969367475.73656,297906.3867784353,0.6213244368028078,7.700332906879726e-20,0.39556417114754655,287975.31213257386
mesa_model_0001_profile_01,0.06603266435375806,135048172448.45314,5.226886939974535e+30,0.0005038839411217461,19935692301.137863,297709.2562306599,0.6213251228567657,7.610276752244214e-20,0.39556179376630657,398620.3199690367
mesa_model_0001_profile_01,0.06803259440867507,139138373890.1871,5.711991814744324e+30,0.0005033411359236588,19900201056.164326,297501.2547449491,0.62132585340756,7.516817497214852e-20,0.3955592697084572,506169.78692669177
mesa_model_0001_profile_01,0.07003252446359207,143228575331.92105,6.225850959610732e+30,0.0005027680379058164,19862750362.68561,297281.17487263645,0.6213266346537076,7.419709378074914e-20,0.39555658107486125,602326.4199373899
mesa_model_0001_profile_01,0.07203245451850908,147318776773.65503,6.769254988223212e+30,0.0005021629223864206,19823201400.838207,297047.8387260751,0.6213274726668832,7.318715679177604e-20,0.39555371036876447,678852.4442368101
mesa_model_0001_profile_01,0.07403238457342608,151408978215.38898,7.342968527612613e+30,0.0005015285364446726,19781713733.24323,296802.0034711725,0.621328365215648,7.214191968233377e-20,0.39555066643325226,731406.1315157602
mesa_model_0001_profile_01,0.07603231462834309,155499179657.12296,7.947714627247452e+30,0.0005008747818005828,19738924322.700573,296547.5222830205,0.6213292967839125,7.107441442908374e-20,0.3955475002541129,761879.2737632652
mesa_model_0001_profile_01,0.07803224468326009,159589381098.8569,8.584212603864318e+30,0.0005002122025003229,19695512991.831123,296288.5262888469,0.6213302506629236,6.999852376769487e-20,0.3955442666006032,772723.2931815922
mesa_model_0001_profile_01,0.0800321747381771,163679582540.59088,9.253181774199821e+30,0.000499551342590064,19652159563.255745,296029.14661587955,0.6213312101439278,6.892813043383605e-20,0.3955410202419801,766389.6119730084
mesa_model_0001_profile_01,0.0820321047930941,167769783982.32483,9.955341454990551e+30,0.0004989027461159778,19609543859.59531,295773.5143913461,0.6213321585181721,6.787711716317616e-20,0.39553781594750065,745329.6523397809
mesa_model_0001_profile_01,0.08403203484801111,171859985424.0588,1.0691410962973122e+31,0.0004982769571242354,19568345703.47068,295525.76074247435,0.6213330790769029,6.685936669138409e-20,0.39553470848642164,711994.8364841763
mesa_model_0001_profile_01,0.08603196490292812,175950186865.7928,1.1462109614884124e+31,0.0004976845196610086,19529244917.50273,295290.01679649187,0.6213339551113675,6.588876175412874e-20,0.39553175262799994,668836.586608463
mesa_model_0001_profile_01,0.08803189495784512,180040388307.52673,1.2268155610852216e+31,0.0004971351860137774,19492871341.938198,295070.1153415019,0.6213347711319754,6.497825657860792e-20,0.39552899910332545,618278.3089751502
mesa_model_0001_profile_01,0.09003182501276213,184130589749.2607,1.3110246659890075e+31,0.000496624178733454,19458937579.565937,294864.4142792078,0.6213355340222639,6.412376613038862e-20,0.39552642453820136,562229.2832208817
mesa_model_0001_profile_01,0.09203175506767913,188220791190.99466,1.3989062506006582e+31,0.0004961339818372296,19426352071.293915,294666.4715602133,0.6213362702807742,6.330626668651883e-20,0.3955239405887264,502148.04307032016
mesa_model_0001_profile_01,0.09403168512259615,192310992632.72864,1.4905282284568166e+31,0.0004956466477691726,19393996013.555813,294469.6825159437,0.6213370070705914,6.250622841112918e-20,0.39552145670986855,439477.8512738268
mesa_model_0001_profile_01,0.09603161517751314,196401194074.4626,1.5859585130941224e+31,0.0004951442289733508,19360750602.785294,294267.44247782446,0.6213377715547995,6.170412146835037e-20,0.39551888235659577,375661.97058176465
mesa_model_0001_profile_01,0.09803154523243016,200491395516.19656,1.6852650180492195e+31,0.0004946087778938325,19325497035.416042,294053.1467772807,0.6213385908964835,6.088041602231306e-20,0.39551612698387617,312143.66374449484
mesa_model_0001_profile_01,0.10003147528734717,204581596957.93054,1.7885156568587475e+31,0.0004940223469746854,19287116507.88172,293820.190745738,0.6213394922587278,6.001558223714792e-20,0.39551310004667745,250366.1935123799
mesa_model_0001_profile_01,0.10203140534226417,208671798399.6645,1.8957783430593478e+31,0.0004933669886599781,19244490216.61602,293561.96971462143,0.6213405028046171,5.909009027698563e-20,0.39550971099996773,191772.82263578248
mesa_model_0001_profile_01,0.10403133539718118,212761999841.39847,2.0071209901876631e+31,0.0004926247553937782,19196499358.052593,293271.8790153564,0.621341649697236,5.808441030595686e-20,0.3955058692987151,137806.81386506365
mesa_model_0001_profile_01,0.10603126545209818,216852201283.13242,2.1226115117803335e+31,0.0004917776996201541,19142025128.625122,292943.31397936837,0.6213429600996694,5.697901248819228e-20,0.3955014843978873,89911.42995058637
mesa_model_0001_profile_01,0.10803119550701519,220942402724.8664,2.2423178213740025e+31,0.0004908078737831738,19079948724.76729,292569.66993808246,0.6213444611750015,5.575436698782258e-20,0.3954964657524525,49529.933642711956
mesa_model_0001_profile_01,0.11003112556193219,225032604166.60034,2.366307832505309e+31,0.000489697330326905,19009151342.912754,292144.34222292417,0.6213461800863173,5.43909439689784e-20,0.3954907228173786,18105.587691803114
mesa_model_0001_profile_01,0.1120310556168492,229122805608.33432,2.4946494447427975e+31,0.000488428200804809,18928519101.506775,291660.75471980893,0.6213481438832621,5.286930352240817e-20,0.3954841654329519,-2922.3636151187134
mesa_model_0001_profile_01,0.11403098567176621,233213007050.0683,2.6274065697358553e+31,0.0004870052026541873,18838343362.770863,291120.4836765386,0.6213503472284403,5.11956799612579e-20,0.3954768134485976,-13261.955006760303
mesa_model_0001_profile_01,0.11603091572668321,237303208491.80225,2.7646336550346998e+31,0.0004854866539587561,18742250402.685432,290544.45246365777,0.6213527079237762,4.943723746647946e-20,0.39546894778658526,-15343.93497827792
mesa_model_0001_profile_01,0.11803084578160022,241393409933.53622,2.906383774966262e+31,0.00048393865015689886,18644350387.049797,289956.3916834408,0.6213551326188524,4.7669981030161336e-20,0.39546088725037193,-11994.11275702839
mesa_model_0001_profile_01,0.12003077583651722,245483611375.27017,3.052710003857471e+31,0.00048242728668699907,18548753481.66329,289380.03193816193,0.6213575279632512,4.5969915644392045e-20,0.3954529506434142,-6038.29757036853
mesa_model_0001_profile_01,0.12203070589143424,249573812817.00415,3.2036654160352592e+31,0.00048101865898744013,18459569852.325237,288839.10383009573,0.6213598006065553,4.4413046301260045e-20,0.3954454567691688,-302.29864565505704
mesa_model_0001_profile_01,0.12403063594635123,253664014258.7381,3.3593032343958894e+31,0.0004797631295368663,18379933604.044422,288351.7072546743,0.6213618796697421,4.3057451277582563e-20,0.3954386487449707,2887.9296192546653
mesa_model_0001_profile_01,0.12603056600126825,257754215700.47208,3.5196774067490337e+31,0.0004786342950835898,18308216354.625977,287908.4682352677,0.6213638039183274,4.187373914243784e-20,0.39543240039334093,3645.3713150398094
mesa_model_0001_profile_01,0.12803049605618524,261844417142.20602,3.684842101667499e+31,0.0004775823743508855,18241339367.0799,287491.6459775768,0.6213656455086729,4.080588067993583e-20,0.3954264730727712,2825.758172540408
mesa_model_0001_profile_01,0.13003042611110224,265934618583.94,3.8548514877766973e+31,0.00047655758049202626,18176223558.857544,287083.4976938411,0.6213674766050966,3.979784032752034e-20,0.395420628114957,1284.9988881837362
mesa_model_0001_profile_01,0.13203035616601927,270024820025.67398,4.029759732234093e+31,0.0004755101409320675,18109790731.45504,286666.28568023053,0.6213693693517467,3.879359870464938e-20,0.3954146269195332,-121.24264965821114
mesa_model_0001_profile_01,0.13403028622093627,274115021467.40793,4.209619490871849e+31,0.00047440497664156465,18039872856.647312,286227.5064047599,0.6213713751275346,3.7753796659359054e-20,0.39540830083259176,-789.3452290143363
mesa_model_0001_profile_01,0.13603021627585327,278205222909.1419,4.39447905506147e+31,0.00047324944115100594,17966930329.342697,285769.7717689872,0.6213734853447572,3.668718705918636e-20,0.3954016831941706,-843.5457285294294
mesa_model_0001_profile_01,0.13803014633077026,282295424350.87585,4.584385932978269e+31,0.00047205850245270095,17891895211.198635,285298.40611726954,0.6213756806547883,3.561115640433639e-20,0.39539484359183075,-538.6941138490076
mesa_model_0001_profile_01,0.14003007638568726,286385625792.6098,4.779387632797564e+31,0.0004708471285389591,17815699563.872528,284818.7337939635,0.6213779417090021,3.4543091195014233e-20,0.3953878516131333,-129.6403506185884
mesa_model_0001_profile_01,0.1420300064406043,290475827234.3438,4.979531498404936e+31,0.0004696295275455085,17739228381.2103,284335.8083977611,0.6213802502074388,3.3499508673892773e-20,0.39538077318231296,141.80418058760785
mesa_model_0001_profile_01,0.1440299364955213,294566028676.07776,5.184862591758561e+31,0.00046840935346426587,17662712901.515247,283850.9229641704,0.621382602415747,3.248485239864792e-20,0.3953736233412767,214.92951406018827
mesa_model_0001_profile_01,0.1460298665504383,298656230117.8117,5.39542430421617e+31,0.0004671825335919039,17585905748.25158,283362.61741805595,0.6213850052630664,3.149472677466539e-20,0.39536637988094697,161.61014246648838
mesa_model_0001_profile_01,0.1480297966053553,302746431559.5457,5.611259988850375e+31,0.0004659448181525742,17508548576.476765,282869.36859130004,0.6213874659229113,3.0524533640653833e-20,0.3953590197385666,56.75899386728554
mesa_model_0001_profile_01,0.1500297266602723,306836633001.27966,5.832412947734211e+31,0.0004646920182352995,17430386811.497982,282369.67499108065,0.6213899914734249,2.956974257706263e-20,0.3953515201289044,-25.754366100745543
mesa_model_0001_profile_01,0.1520296567151893,310926834443.0136,6.058924517938099e+31,0.0004634222900398678,17351311145.55482,281862.8702691877,0.6213925853181145,2.8628433239448497e-20,0.3953438689597543,-52.26090789585854
mesa_model_0001_profile_01,0.1540295867701063,315017035884.74756,6.290833494063161e+31,0.0004621368240480745,17271400228.25159,281349.36865079217,0.6213952461059652,2.7702062396319213e-20,0.39533606797435644,-41.10610175050724
mesa_model_0001_profile_01,0.15602951682502333,319107237326.48157,6.528178501809055e+31,0.00046083701231531583,17190745195.5873,280829.65614577936,0.6213979721701094,2.6792311164749007e-20,0.39532811983506777,-14.090848209259633
mesa_model_0001_profile_01,0.15802944687994033,323197438768.2155,6.770998115213369e+31,0.0004595242276878146,17109435993.7448,280304.2119172942,0.6214007618556927,2.5900837474412023e-20,0.3953200270999688,7.314151757628835
mesa_model_0001_profile_01,0.16002937693485733,327287640209.94946,7.019329047557704e+31,0.0004581991511387709,17027519714.293032,279773.26852365176,0.6214036139405675,2.5028464094819244e-20,0.39531178857130883,13.53127399003581
mesa_model_0001_profile_01,0.16202930698977433,331377841651.6834,7.273205677021865e+31,0.0004568615953953955,16944989669.645765,279236.7490535857,0.6214065277455982,2.4174965735449878e-20,0.39530339833806616,9.907766238047337
mesa_model_0001_profile_01,0.16402923704469136,335468043093.4174,7.532662233718393e+31,0.0004555113181299904,16861835762.115826,278694.5569725666,0.6214095026260812,2.3340050648983964e-20,0.3952948501903539,2.7372525900522646
mesa_model_0001_profile_01,0.16602916709960835,339558244535.15137,7.797732775143103e+31,0.00045414809594633587,16778049065.853163,278146.6024766005,0.6214125378865346,2.2523444591614295e-20,0.3952861379488571,-2.009361082837751
mesa_model_0001_profile_01,0.16802909715452535,343648445976.8853,8.068448976034238e+31,0.00045277196677356195,16693636830.751995,277592.8886683094,0.6214156321305447,2.1725114933610327e-20,0.39527725585627416,-2.815889822215233
mesa_model_0001_profile_01,0.17002902720944238,347738647418.6193,8.344840774118162e+31,0.00045138315904496147,16608618098.699247,277033.48637852096,0.6214187834507237,2.0945205180038192e-20,0.3952681984629478,-1.4136058243912482
mesa_model_0001_profile_01,0.17202895726435938,351828848860.3533,8.626938067712308e+31,0.0004499819055159412,16523012179.115828,276468.46797466476,0.6214219899280905,2.0183862832069195e-20,0.3952589603262002,0.39254116471261646
mesa_model_0001_profile_01,0.17402888731927638,355919050302.0872,8.914770060038444e+31,0.00044856841700221254,16436837013.252583,275897.89800118766,0.6214252490835278,1.9441196248953246e-20,0.39524953624343967,1.182100997281651
mesa_model_0001_profile_01,0.17602881737419337,360009251743.82117,9.208363158578235e+31,0.0004471428160759708,16350105039.45194,275321.80953776685,0.6214285561849946,1.8717156357455462e-20,0.39523992197772123,1.0811170303525675
mesa_model_0001_profile_01,0.1780287474291104,364099453185.5552,9.507743068017797e+31,0.00044570520312667993,16262827312.730446,274740.22775443835,0.6214319059341079,1.8011654508827045e-20,0.39523011353484533,0.6043914927604259
mesa_model_0001_profile_01,0.1800286774840274,368189654627.2891,9.812935394692718e+31,0.0004442556795599055,16175014947.66646,274153.17817447725,0.6214352929498578,1.7324601442273582e-20,0.3952201070108709,0.25078444127597815
mesa_model_0001_profile_01,0.1820286075389444,372279856069.0231,1.0123963728025811e+32,0.0004427943676188106,16086680280.29626,273560.69356517156,0.6214387101567639,1.6655895345542273e-20,0.3952099003528203,0.192223430032771
mesa_model_0001_profile_01,0.18402853759386142,376370057510.7571,1.0440849767993936e+32,0.00044132140906724085,15997836790.91913,272962.81348000804,0.6214421488919657,1.6005422648161497e-20,0.39519949324170045,0.2943653156843918
mesa_model_0001_profile_01,0.18602846764877842,380460258952.491,1.0763615137611014e+32,0.00043983694641390285,15908498003.277533,272359.57773051335,0.6214456004319501,1.5373069253726774e-20,0.3951888854255026,0.4112588599879125
mesa_model_0001_profile_01,0.18802839770369542,384550460394.225,1.1092280380801055e+32,0.0004383411202110953,15818677269.331825,271751.0252122845,0.6214490561909926,1.4758702103632147e-20,0.395178076692037,0.4480930839225709
mesa_model_0001_profile_01,0.19002832775861242,388640661835.9589,1.142686352653033e+32,0.00043683406645145706,15728387540.682081,271137.1926862269,0.6214525079045028,1.4162143945424586e-20,0.3951670669219174,0.4292459541606028
mesa_model_0001_profile_01,0.19202825781352945,392730863277.69293,1.176738224618806e+32,0.0004353159204793341,15637641712.005096,270518.11660973524,0.6214559473535501,1.3583211243163335e-20,0.39515585600895264,0.39604173922179664
mesa_model_0001_profile_01,0.19402818786844644,396821064719.4269,1.2113853640330332e+32,0.00043378681856944305,15546452708.687346,269893.8337111907,0.6214593661767922,1.3021714193190004e-20,0.39514444394275283,0.38192686326101666
mesa_model_0001_profile_01,0.19602811792336344,400911266161.1608,1.2466292255987067e+32,0.00043224690115835725,15454833593.489857,269264.38193118805,0.6214627553758353,1.2477434954262259e-20,0.3951328311414792,0.3851075348755697
mesa_model_0001_profile_01,0.19802804797828047,405001467602.89484,1.2824711926451673e+32,0.0004306963098459314,15362797467.57126,268629.7995491482,0.6214661057742229,1.1950147848348174e-20,0.3951210181430771,0.3939399643294502
mesa_model_0001_profile_01,0.20002797803319747,409091669044.6288,1.3189126106389867e+32,0.0004291351864370365,15270357425.225384,267990.12487545464,0.6214694081214925,1.1439623462483023e-20,0.39510900548094413,0.39829715234758245
mesa_model_0001_profile_01,0.20202790808811447,413181870486.36273,1.3559545848468182e+32,0.00042756367403692935,15177526517.181026,267345.39641683584,0.6214726526977009,1.0945608689667679e-20,0.3950967936595862,0.39767829451870285
mesa_model_0001_profile_01,0.20402783814303146,417272071928.0967,1.3935981266312052e+32,0.0004259819162592416,15084317777.135586,266695.6527567795,0.6214758295993653,1.0467841159922499e-20,0.3950843831722149,0.395345865161384
mesa_model_0001_profile_01,0.2060277681979485,421362273369.8307,1.4318442126172993e+32,0.00042439005701860264,14990744236.377222,266040.9325356651,0.6214789286299593,1.0006055934242036e-20,0.39507177448844033,0.39417019422358335
mesa_model_0001_profile_01,0.2080276982528655,425452474811.56464,1.4706935883961591e+32,0.000422788242236259,14896818910.332937,265381.27477344126,0.6214819376345584,9.559971023163092e-21,0.3950589679200937,0.3943389928159839
mesa_model_0001_profile_01,0.2100276283077825,429542676253.2986,1.5101469047387808e+32,0.00042117661865700404,14802554807.920067,264716.71864583757,0.6214848436544795,9.129297439443488e-21,0.3950459637142516,0.3949389826264731
mesa_model_0001_profile_01,0.21202755836269951,433632877695.0326,1.5502047691309696e+32,0.00041955533301473575,14707964929.918182,264047.30349610175,0.6214876341317107,8.713743849054824e-21,0.3950327619204558,0.39519760345802196
mesa_model_0001_profile_01,0.2140274884176165,437723079136.76654,1.5908675587971762e+32,0.0004179245319715558,14613062233.632113,263373.06956206274,0.6214902986671123,8.313006464244224e-21,0.39501936153142836,0.3951138727225541
mesa_model_0001_profile_01,0.2160274184725335,441813280578.5005,1.632135574192179e+32,0.00041628436216551383,14517859661.871698,262694.05737974244,0.6214928275823957,7.92677734531945e-21,0.3950057611874271,0.3949440078474573
mesa_model_0001_profile_01,0.2180273485274505,445903482020.23444,1.674009048642507e+32,0.00041463496948846985,14422370142.12147,262010.3073487747,0.6214952186403688,7.554745942992213e-21,0.39499195846919016,0.3948798641008399
mesa_model_0001_profile_01,0.22002727858236754,449993683461.96844,1.716487989322207e+32,0.00041297649731647474,14326606550.228561,261321.8594082539,0.621497494690684,7.196592919055496e-21,0.3949779473859832,0.3948956953797121
mesa_model_0001_profile_01,0.22202720863728453,454083884903.7024,1.7595723544918206e+32,0.00041130908849159405,14230581750.791882,260628.7534045001,0.6214996838606823,6.851997059279483e-21,0.3949637211933325,0.3949203019329014
mesa_model_0001_profile_01,0.22402713869220153,458174086345.43634,1.803261990008463e+32,0.00040963288548255707,14134308575.847067,259931.02954558685,0.621501813934388,6.520634932699223e-21,0.3949492729895692,0.3949135206012072
mesa_model_0001_profile_01,0.22602706874711856,462264287787.17035,1.8475565441940238e+32,0.00040794803010200064,14037799800.203827,259228.7286753246,0.6215039120924877,6.20217921270995e-21,0.39493459559677324,0.39488973122553533
mesa_model_0001_profile_01,0.22802699880203556,466354489228.9043,1.8924556345191957e+32,0.00040625466406462885,13941068189.1554,258521.8917135085,0.621506005584188,5.8963021050432344e-21,0.39491968178119746,0.39486799370567
mesa_model_0001_profile_01,0.23002692885695256,470444690670.63824,1.9379587075477977e+32,0.00040455292858922155,13844126449.3298,257810.55976145994,0.6215081237101311,5.602674670667623e-21,0.3949045238695557,0.3948538630200856
mesa_model_0001_profile_01,0.23202685891186955,474534892112.3722,1.984065073420476e+32,0.0004028429644986967,13746987240.52666,257094.7740654007,0.6215102974084776,5.320967056766318e-21,0.3948891138377084,0.3948421141000202
mesa_model_0001_profile_01,0.23402678896678658,478625093554.1062,2.0307739936182087e+32,0.00040112491241882684,13649663203.505068,256374.57593855285,0.6215125581867159,5.050849657158689e-21,0.39487344358363335,0.3948282242207151
mesa_model_0001_profile_01,0.23602671902170358,482715294995.84015,2.0780845217054885e+32,0.00039939891211274593,13552166896.819788,255650.00698597022,0.621514939979652,4.791994126854984e-21,0.3948575046896427,0.39481231845086345
mesa_model_0001_profile_01,0.23802664907662058,486805496437.5741,2.1259956483419295e+32,0.0003976651030800957,13454510854.022234,254921.10890366472,0.6215174774345555,4.544072532193685e-21,0.3948412886486959,0.3947958529168268
mesa_model_0001_profile_01,0.24002657913153758,490895697879.30804,2.1745062426927255e+32,0.00039592362420423703,13356707554.684723,254187.9236776907,0.6215202056341003,4.3067590109232965e-21,0.3948247870451773,0.3947796305684982
mesa_model_0001_profile_01,0.2420265091864546,494985899321.04205,2.223615006053557e+32,0.00039417461351700446,13258769403.79594,253450.49369486392,0.6215231602624918,4.07973056296431e-21,0.39480799158981306,0.3947635516224483
mesa_model_0001_profile_01,0.2440264392413716,499076100762.776,2.2733205961664048e+32,0.00039241820892867027,13160708785.441887,252708.86128029987,0.6215263782560981,3.86266518648972e-21,0.3947908939275781,0.3947474552951426
mesa_model_0001_profile_01,0.2460263692962886,503166302204.50995,2.323621479086108e+32,0.0003906545479864164,13062537989.026941,251963.06820090092,0.6215299039587517,3.655245715501777e-21,0.3947734852435885,0.3947312120290568
mesa_model_0001_profile_01,0.24802629935120563,507256503646.24396,2.3745160453228008e+32,0.0003888837681816815,12964269266.429005,251213.15602703608,0.6215337836919715,3.457156920784729e-21,0.39475575666752327,0.39471470514166035
mesa_model_0001_profile_01,0.2500262294061226,511346705087.9779,2.4260025681628885e+32,0.0003871060102730136,12865914803.153702,250459.16692480605,0.6215380306955005,3.2680877671154884e-21,0.39473770407253334,0.39469785976179456
mesa_model_0001_profile_01,0.2520261594610396,515436906529.71185,2.4780791669565896e+32,0.00038532141931465184,12767486697.534681,249701.14384406075,0.6215426147086685,3.0877327286570315e-21,0.39471932956856265,0.39468065595930013
mesa_model_0001_profile_01,0.2540260895159566,519527107971.4458,2.5307439073077495e+32,0.000383530141349316,12668997014.611658,248939.1298206815,0.6215474990040001,2.915788440660756e-21,0.39470063617680395,0.39466308460015304
mesa_model_0001_profile_01,0.2560260195708737,523617309413.1798,2.583994672173083e+32,0.00038173232535824775,12570457703.929977,248173.1680285763,0.6215526320520759,2.751959077813512e-21,0.39468162897346354,0.3946451663401786
mesa_model_0001_profile_01,0.2580259496257907,527707510854.91376,2.6378292859990623e+32,0.0003799281211636131,12471880677.424065,247403.30168387105,0.6215579583681545,2.5959512907655527e-21,0.39466231358513465,0.3946269285663313
mesa_model_0001_profile_01,0.26002587968070767,531797712296.6477,2.692245428270672e+32,0.00037811767951031366,12373277746.762836,246629.57408418803,0.6215634217578252,2.4474785664943257e-21,0.39464269575452887,0.3946083828406049
