star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0200_profile_05,0.002183064130159895,210757186.0200639,1.553595805300951e+26,3.9585614861170995,2788550663887098.0,5283990.638838093,0.6200954086240722,0.003266377227770005,0.39680671325242906,0.24051207009758044
mesa_model_0200_profile_05,0.004182697268175607,403805593.26488173,1.0926709411467733e+27,3.958305877519717,2788313256952538.0,5283882.43858026,0.6200954036140426,0.0032657766755157204,0.3968067064710731,0.24051555739711317
mesa_model_0200_profile_05,0.006182330406191319,596854000.5096996,3.528139604231295e+27,3.957917734924409,2787952762134560.5,5283718.125292464,0.6200953959924516,0.0032648648602511023,0.3968066961761882,0.24052088991585382
mesa_model_0200_profile_05,0.008181963544207029,789902407.7545173,8.17746515934646e+27,3.957379636276351,2787453009449957.0,5283490.309218857,0.6200953854001662,0.0032636010193233325,0.3968066819091405,0.24052825408544778
mesa_model_0200_profile_05,0.010181596682222741,982950814.9993352,1.5755735949565266e+28,3.956694251430942,2786816495926551.5,5283200.099176292,0.6200953718629449,0.0032619916795810213,0.3968066637462478,0.24053765230500282
mesa_model_0200_profile_05,0.012181229820238454,1175999222.244153,2.69772607554583e+28,3.9558355768109217,2786019087723482.0,5282836.455462475,0.6200953548385083,0.0032599760363470065,0.39680664100335383,0.2405491750250662
mesa_model_0200_profile_05,0.014180862958254164,1369047629.4889708,4.25554634907802e+28,3.9546343607342367,2784903647213922.0,5282327.587298795,0.6200953308806829,0.0032571575187435005,0.3968066092099592,0.24056293600835726
mesa_model_0200_profile_05,0.016180496096269877,1562096036.7337887,6.32024679737822e+28,3.9534236375405625,2783779468220050.5,5281814.581296032,0.6200953065961032,0.003254318010234935,0.39680657719432805,0.24057875237233356
mesa_model_0200_profile_05,0.018180129234285587,1755144443.9786065,8.962892207172703e+28,3.9522450670460403,2782685263974185.0,5281315.079047121,0.6200952827863406,0.003251555602349408,0.3968065460691516,0.24059652220293176
mesa_model_0200_profile_05,0.020179762372301298,1948192851.2234242,1.2254388390499993e+29,3.9508383729364254,2781379375893738.5,5280718.7429878535,0.6200952541936506,0.003248260152995245,0.3968065089568832,0.24061631553570945
mesa_model_0200_profile_05,0.022179395510317012,2141241258.4682422,1.6265484071560453e+29,3.9492736839965117,2779926968995318.5,5280055.2413715385,0.6200952221578069,0.0032445968182912358,0.39680646772907735,0.2406381428403202
mesa_model_0200_profile_05,0.024179028648332723,2334289665.71306,2.1066684158721607e+29,3.9475737915057976,2778349258193253.0,5279334.1573672425,0.6200951870515815,0.0032406198457375648,0.3968064230091274,0.24066202130574824
mesa_model_0200_profile_05,0.026178661786348433,2527338072.9578776,2.6728344689977624e+29,3.9457206299673597,2776629523109235.5,5278547.745545068,0.6200951484186503,0.003236287715884207,0.3968063743418278,0.240687974265609
mesa_model_0200_profile_05,0.028178294924364144,2720386480.2026954,3.332056867934248e+29,3.943707657072198,2774761743367895.0,5277693.167536313,0.6200951060482094,0.003231585874668352,0.3968063215759114,0.24071601109467614
mesa_model_0200_profile_05,0.030177928062379858,2913434887.4475136,4.091304248443138e+29,3.9415484631993536,2772758592990070.0,5276776.156623652,0.6200950601574071,0.0032265468843281314,0.3968062650911588,0.24074611783277092
mesa_model_0200_profile_05,0.03217756120039557,3106483294.6923313,4.957541190615449e+29,3.9392584799686827,2770634455756378.0,5275803.229835223,0.6200950110023892,0.003221207617254212,0.39680620531596084,0.24077827842415947
