star_id,radius_fraction,n_local
mesa_model_0001_profile_01,0.3240236414380519,1.5136159502729363
mesa_model_0001_profile_01,0.3260235714929689,1.51382341974892
mesa_model_0001_profile_01,0.3280235015478859,1.5140523145155567
mesa_model_0001_profile_01,0.3300234316028029,1.514289968530709
mesa_model_0001_profile_01,0.33202336165771995,1.514522414928531
mesa_model_0001_profile_01,0.3340232917126369,1.5147365983921612
mesa_model_0001_profile_01,0.33602322176755395,1.5149226865892085
mesa_model_0001_profile_01,0.33802315182247095,1.5150742026472832
mesa_model_0001_profile_01,0.34002308187738794,1.5151850425570246
mesa_model_0001_profile_01,0.34202301193230494,1.5152492328271059
mesa_model_0001_profile_01,0.344022941987222,1.5152649926528943
mesa_model_0001_profile_01,0.34602287204213894,1.5152385403668016
mesa_model_0001_profile_01,0.348022802097056,1.5151830514987756
mesa_model_0001_profile_01,0.35002273215197294,1.5151151629783584
mesa_model_0001_profile_01,0.35202266220689,1.5150530582152224
mesa_model_0001_profile_01,0.354022592261807,1.5150142060518081
mesa_model_0001_profile_01,0.35602252231672393,1.5150128107899679
mesa_model_0001_profile_01,0.358022452371641,1.5150567813042948
mesa_model_0001_profile_01,0.36002238242655804,1.5151469813858012
mesa_model_0001_profile_01,0.362022312481475,1.5152801749756164
mesa_model_0001_profile_01,0.36402224253639204,1.5154508370651243
mesa_model_0001_profile_01,0.36602217259130904,1.5156516313388562
mesa_model_0001_profile_01,0.368022102646226,1.51587335343763
mesa_model_0001_profile_01,0.37002203270114303,1.5161053124183206
mesa_model_0001_profile_01,0.3720219627560601,1.5163371054535326
mesa_model_0001_profile_01,0.37402189281097703,1.516559768227017
mesa_model_0001_profile_01,0.3760218228658941,1.5167667278845143
mesa_model_0001_profile_01,0.378021752920811,1.5169546531262625
mesa_model_0001_profile_01,0.380021682975728,1.5171232410935709
mesa_model_0001_profile_01,0.3820216130306451,1.517274925058035
mesa_model_0001_profile_01,0.384021543085562,1.5174133642182983
mesa_model_0001_profile_01,0.3860214731404791,1.517542628760621
mesa_model_0001_profile_01,0.38802140319539613,1.517668259586513
mesa_model_0001_profile_01,0.3900213332503131,1.5177971929700302
mesa_model_0001_profile_01,0.39202126330523007,1.5179373396889044
mesa_model_0001_profile_01,0.3940211933601471,1.518096961672778
mesa_model_0001_profile_01,0.39602112341506407,1.5182844141566645
mesa_model_0001_profile_01,0.3980210534699811,1.5185086991816081
mesa_model_0001_profile_01,0.40002098352489807,1.5187791549722431
mesa_model_0001_profile_01,0.4020209135798151,1.519102380711628
mesa_model_0001_profile_01,0.4040208436347321,1.5194783339142917
mesa_model_0001_profile_01,0.4060207736896491,1.5198999259798736
mesa_model_0001_profile_01,0.4080207037445661,1.5203543191663438
mesa_model_0001_profile_01,0.41002063379948317,1.5208241282200607
mesa_model_0001_profile_01,0.4120205638544001,1.5212896087950145
mesa_model_0001_profile_01,0.41402049390931717,1.5217309928478782
mesa_model_0001_profile_01,0.41602042396423417,1.5221296162808806
mesa_model_0001_profile_01,0.41802035401915116,1.5224714591947646
mesa_model_0001_profile_01,0.42002028407406816,1.5227534213540599
mesa_model_0001_profile_01,0.4220202141289852,1.5229827280417736
mesa_model_0001_profile_01,0.42402014418390216,1.5231722124671843
mesa_model_0001_profile_01,0.4260200742388192,1.5233385717756625
mesa_model_0001_profile_01,0.42802000429373616,1.5235002879057664
mesa_model_0001_profile_01,0.4300199343486532,1.5236748237641635
mesa_model_0001_profile_01,0.4320198644035702,1.5238750134592656
mesa_model_0001_profile_01,0.4340197944584872,1.5241060408314946
mesa_model_0001_profile_01,0.4360197245134042,1.524365805118542
mesa_model_0001_profile_01,0.43801965456832126,1.524650915300113
mesa_model_0001_profile_01,0.4400195846232382,1.5249636575971675
mesa_model_0001_profile_01,0.44201951467815526,1.5253124304907755
mesa_model_0001_profile_01,0.44401944473307225,1.5257095054831762
mesa_model_0001_profile_01,0.44601937478798925,1.5261701618262355
mesa_model_0001_profile_01,0.44801930484290625,1.5267138530368596
mesa_model_0001_profile_01,0.4500192348978233,1.5273649116628478
mesa_model_0001_profile_01,0.45201916495274025,1.5281374196059614
mesa_model_0001_profile_01,0.4540190950076573,1.5290214178769144
mesa_model_0001_profile_01,0.45601902506257425,1.5299878910956148
mesa_model_0001_profile_01,0.4580189551174913,1.530995880566004
mesa_model_0001_profile_01,0.4600188851724083,1.5319978985575462
mesa_model_0001_profile_01,0.4620188152273253,1.532945559380832
mesa_model_0001_profile_01,0.4640187452822423,1.5337903617565947
mesa_model_0001_profile_01,0.46601867533715935,1.5344958501296881
mesa_model_0001_profile_01,0.4680186053920763,1.5350612922721831
mesa_model_0001_profile_01,0.47001853544699335,1.535525870282795
mesa_model_0001_profile_01,0.47201846550191034,1.5359478803372983
mesa_model_0001_profile_01,0.47401839555682734,1.5363887948480313
mesa_model_0001_profile_01,0.47601832561174434,1.5369101877830673
mesa_model_0001_profile_01,0.47801825566666134,1.5375686186669706
mesa_model_0001_profile_01,0.48001818572157834,1.5384087305286303
mesa_model_0001_profile_01,0.4820181157764954,1.53944710755541
mesa_model_0001_profile_01,0.48401804583141234,1.5406600823532097
mesa_model_0001_profile_01,0.4860179758863294,1.541999384725061
mesa_model_0001_profile_01,0.4880179059412464,1.5434141296177666
mesa_model_0001_profile_01,0.4900178359961634,1.544857422467278
mesa_model_0001_profile_01,0.4920177660510804,1.5462866933868988
mesa_model_0001_profile_01,0.49401769610599744,1.5476668787865264
mesa_model_0001_profile_01,0.4960176261609144,1.5489829729045463
mesa_model_0001_profile_01,0.49801755621583144,1.5502504999072244
mesa_model_0001_profile_01,0.5000174862707485,1.551510245834871
mesa_model_0001_profile_01,0.5020174163256654,1.5528116639164935
mesa_model_0001_profile_01,0.5040173463805825,1.5542035013408777
mesa_model_0001_profile_01,0.5060172764354994,1.555734616670229
mesa_model_0001_profile_01,0.5080172064904165,1.5574495576054241
mesa_model_0001_profile_01,0.5100171365453334,1.5593717989066538
mesa_model_0001_profile_01,0.5120170666002505,1.561491628568946
mesa_model_0001_profile_01,0.5140169966551674,1.5637725690592907
mesa_model_0001_profile_01,0.5160169267100845,1.56616800998522
mesa_model_0001_profile_01,0.5180168567650014,1.5686337211869936
mesa_model_0001_profile_01,0.5200167868199185,1.5711326534939425
mesa_model_0001_profile_01,0.5220167168748355,1.5736444836844738
mesa_model_0001_profile_01,0.5240166469297525,1.5761754731570023
mesa_model_0001_profile_01,0.5260165769846695,1.57875847728497
mesa_model_0001_profile_01,0.5280165070395865,1.5814412589973632
mesa_model_0001_profile_01,0.5300164370945035,1.5842659794492981
mesa_model_0001_profile_01,0.5320163671494206,1.5872583045415212
mesa_model_0001_profile_01,0.5340162972043375,1.5904254622825218
